,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,4545670,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
2,"Don’t Matter To Me",Drake,4318113,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
3,SAD!,XXXTENTACION,3785300,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
4,"Girls Like You (feat. Cardi B)","Maroon 5",3482766,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
5,Nonstop,Drake,3439842,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
6,"I Like It","Cardi B",3398680,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
7,"Lucid Dreams","Juice WRLD",3327343,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
8,"One Kiss (with Dua Lipa)","Calvin Harris",3310915,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
9,"Better Now","Post Malone",3106084,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
10,"Solo (feat. Demi Lovato)","Clean Bandit",2938662,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,"God's Plan",Drake,2658012,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
12,"Taste (feat. Offset)",Tyga,2583170,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
13,"Nice For What",Drake,2500532,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
14,"Te Boté - Remix","Nio Garcia",2477078,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
15,Moonlight,XXXTENTACION,2476286,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
16,Youngblood,"5 Seconds of Summer",2420648,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,"Jackie Chan",Tiësto,2380362,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
18,"Ocean (feat. Khalid)","Martin Garrix",2210139,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
19,"Back To You","Selena Gomez",2190820,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
20,"no tears left to cry","Ariana Grande",2190428,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
21,"I'm Upset",Drake,2087192,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
22,changes,XXXTENTACION,1993515,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
23,"Jocelyn Flores",XXXTENTACION,1941774,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
24,"Sin Pijama","Becky G",1908135,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
