Position,"Track Name",Artist,URL
1,"Midsummer Madness",88rising,https://open.spotify.com/track/0wFmawqundY8rOn9sZUqA6
2,Reborn,"KIDS SEE GHOSTS",https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
3,"4th Dimension","KIDS SEE GHOSTS",https://open.spotify.com/track/6JyEh4kl9DLwmSAoNDRn5b
4,"Feel The Love","KIDS SEE GHOSTS",https://open.spotify.com/track/3aUFrxO1B8EW63QchEl3wX
5,"Cudi Montage","KIDS SEE GHOSTS",https://open.spotify.com/track/4kUZvXB3LC3an3HX6h0s17
6,"Girls Like You (feat. Cardi B)","Maroon 5",https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
7,"Lovesick Blues","Mason Ramsey",https://open.spotify.com/track/4H8p5SlXFOb17x7p2koAM5
8,Karma,Sky,https://open.spotify.com/track/14WIiWOJXL5VkX1zpt87Ed
9,RAMPAGE,GRAVEDGR,https://open.spotify.com/track/37hs3QImrFsiEZF2D92QGe
10,"Freeee (Ghost Town Pt. 2)","KIDS SEE GHOSTS",https://open.spotify.com/track/7GRTrWsP3yo2Fx8umJfA1X
11,"Lucid Dreams","Juice WRLD",https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
12,"The Island, Pt. 1 (Dawn) - Skrillex Remix",Pendulum,https://open.spotify.com/track/24hYr62Cz2iA3OOef8mykI
13,"Kids See Ghosts","KIDS SEE GHOSTS",https://open.spotify.com/track/2I3dW2dCBZAJGj5X21E53k
14,"Reverse (Ft. G-Eazy)","Vic Mensa",https://open.spotify.com/track/3qAyjdhtnU2a14rrRKEkcE
15,"The Rover",Interpol,https://open.spotify.com/track/6EhB9ke1tDcyWXP6G6HXZn
16,"Taste (feat. Offset)",Tyga,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
17,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
18,"New Light","John Mayer",https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
19,"Praise The Lord (Da Shine)","A$AP Rocky",https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
20,"Pa Mi (with Ozuna)","Tory Lanez",https://open.spotify.com/track/0CYLDwvvpJQySLA5CvqvSl
21,Fire,"KIDS SEE GHOSTS",https://open.spotify.com/track/7oHkit3F3vimtsBbnZkU0G
22,Clandestino,Shakira,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
23,"Te Boté - Remix","Nio Garcia",https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
24,"All Mine","Kanye West",https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
25,Youngblood,"5 Seconds of Summer",https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
26,"Solo (feat. Demi Lovato)","Clean Bandit",https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
27,Liberated,"DeJ Loaf",https://open.spotify.com/track/5OQByVDbs9788HBRIBqgNW
28,"Lose It","Kane Brown",https://open.spotify.com/track/6GBndDk0OEpDkmKoSBJyyK
29,Simple,"Florida Georgia Line",https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
30,Małomiasteczkowy,"Dawid Podsiadlo",https://open.spotify.com/track/4pzE97EZMDxnqO88y3YxAm
31,"Ao Vivo E A Cores","Matheus & Kauan",https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
32,"La Cintura","Alvaro Soler",https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
33,"Ghost Town","Kanye West",https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
34,"Amore e Capoeira","Takagi & Ketra",https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
35,"Jogo do Amor","MC Bruninho",https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
36,"Back To You","Selena Gomez",https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
37,"Here On Out","Dave Matthews Band",https://open.spotify.com/track/1p0R5cAQaMh7lM5Zt3X67h
38,Africa,Weezer,https://open.spotify.com/track/36Pim2ANczp82lCWIb8GHy
39,"Get It","PRISTIN V",https://open.spotify.com/track/6sOBI67H8F3S1cNS6CM5p7
40,"Spread Love (Paddington) [feat. DVNO]","Boston Bun",https://open.spotify.com/track/2MYRU51rPa1QpukXT2lR7C
41,Sommerkroppen,"Mads Hansen",https://open.spotify.com/track/6HqobDaKcIiv7iRierChsK
42,"Lost & Found","Jorja Smith",https://open.spotify.com/track/3cLconQqNGfnMbXcToc8Fq
43,"The Light",MihTy,https://open.spotify.com/track/3oCJJksC12uFxkt3RQ7rbV
44,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
45,"Middle Finger","Phoebe Ryan",https://open.spotify.com/track/3o8bovLXjsxsFBTXajm1VA
46,"lovely (with Khalid)","Billie Eilish",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
47,"Old niggas","YBN Cordae",https://open.spotify.com/track/4UoB59D0giPmZaPlGQVYpw
48,"'Di Na Muli","Janine Teñoso",https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc
49,"Bella Ciao - La Casa De Papel",Berlin,https://open.spotify.com/track/67lFCCdSzVCMB5zZbngrPT
50,"Into Your Arms (feat. Ava Max)","Witt Lowry",https://open.spotify.com/track/6rfRwqIMFFCDpuvYGvgtpD
