,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Don’t Matter To Me",Drake,5740200,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
2,Nonstop,Drake,4783239,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
3,SAD!,XXXTENTACION,4296539,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
4,"In My Feelings",Drake,3835579,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
5,"God's Plan",Drake,3688784,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
6,"I Like It","Cardi B",3654866,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
7,"Lucid Dreams","Juice WRLD",3548469,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
8,"Girls Like You (feat. Cardi B)","Maroon 5",3546443,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
9,"One Kiss (with Dua Lipa)","Calvin Harris",3516746,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
10,"Better Now","Post Malone",3305751,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
11,"Nice For What",Drake,3230874,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
12,"I'm Upset",Drake,3121283,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
13,"Solo (feat. Demi Lovato)","Clean Bandit",3088126,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
14,Emotionless,Drake,2831516,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
15,"no tears left to cry","Ariana Grande",2824859,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
16,"Taste (feat. Offset)",Tyga,2738842,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
17,Moonlight,XXXTENTACION,2710527,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
18,"Mob Ties",Drake,2663992,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
19,"Te Boté - Remix","Nio Garcia",2545856,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
20,Youngblood,"5 Seconds of Summer",2524369,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
21,"Back To You","Selena Gomez",2511633,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
22,"Jackie Chan",Tiësto,2471443,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
23,Elevate,Drake,2407444,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
24,X,"Nicky Jam",2260421,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
25,changes,XXXTENTACION,2259034,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
26,"8 Out Of 10",Drake,2255260,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN
27,"Ocean (feat. Khalid)","Martin Garrix",2230607,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
28,"Jocelyn Flores",XXXTENTACION,2197000,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
29,"Talk Up",Drake,2131433,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP
30,"Can’t Take A Joke",Drake,2098280,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
31,Survival,Drake,2079383,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
32,"Sin Pijama","Becky G",2035757,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
33,Rise,"Jonas Blue",1839006,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
34,"Psycho (feat. Ty Dolla $ign)","Post Malone",1767083,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
35,Nevermind,"Dennis Lloyd",1765395,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
36,"Born To Be Yours",Kygo,1755519,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
37,Flames,"David Guetta",1709425,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
38,"rockstar (feat. 21 Savage)","Post Malone",1682010,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
39,FRIENDS,Marshmello,1652012,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
40,"Sandra’s Rose",Drake,1645392,https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq
41,"Bed (feat. Ariana Grande)","Nicki Minaj",1638312,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
42,"Summer Games",Drake,1599327,https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL
43,2002,Anne-Marie,1589605,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
44,"Blue Tint",Drake,1580053,https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g
45,"Shape of You","Ed Sheeran",1555988,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
46,APESHIT,"The Carters",1484657,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
47,"Me Niego",Reik,1464453,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
48,"Yes Indeed","Lil Baby",1457690,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
49,"lovely (with Khalid)","Billie Eilish",1449130,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
50,"After Dark",Drake,1444453,https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp
51,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1420999,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
52,"That’s How You Feel",Drake,1400664,https://open.spotify.com/track/0SVsEdvot6vU4byv5yW0oj
53,Jaded,Drake,1385704,https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx
54,Finesse,Drake,1376684,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn
55,"Praise The Lord (Da Shine)","A$AP Rocky",1370089,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
56,"La Cintura","Alvaro Soler",1349098,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
57,IDGAF,"Dua Lipa",1347272,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
58,"The Middle",Zedd,1333858,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
59,Peak,Drake,1331906,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV
60,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1306752,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
61,"Look Alive (feat. Drake)","BlocBoy JB",1300630,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
62,"No Es Justo","J Balvin",1266920,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
63,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1253841,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
64,"La Player (Bandolera)","Zion & Lennox",1246195,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
65,"Is There More",Drake,1236737,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT
66,"All Mine","Kanye West",1207099,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
67,"Dura - Remix","Daddy Yankee",1205289,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
68,"Mi Cama","Karol G",1202704,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
69,"Everybody Dies In Their Nightmares",XXXTENTACION,1198628,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
70,Havana,"Camila Cabello",1196628,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
71,"New Light","John Mayer",1175526,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
72,Body,"Loud Luxury",1152804,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
73,"This Is America","Childish Gambino",1147854,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
74,Thunder,"Imagine Dragons",1147208,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn
75,Clandestino,Shakira,1126845,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
76,"Ratchet Happy Birthday",Drake,1118315,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy
77,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,1113043,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
78,"Look At Me!",XXXTENTACION,1103225,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
79,"Love Lies (with Normani)",Khalid,1067730,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
