Position,"Track Name",Artist,URL
1,"Movimiento Naranja Yuawi",Yuawi,https://open.spotify.com/track/7yJhseqU4pncHX90Tbalmp
2,"This Is Me","Keala Settle",https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
3,,,https://open.spotify.com/track/5WrEqIllVjKgdmAmbhmKcY
4,Filthy,"Justin Timberlake",https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL
5,"Rewrite The Stars","Zac Efron",https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
6,"Never Enough","Loren Allred",https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
7,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
8,"All The Stars (with SZA)","Kendrick Lamar",https://open.spotify.com/track/66kQ7wr4d2LwwSjr7HXcyr
9,"ICY GRL",Saweetie,https://open.spotify.com/track/4Zkjhf26f6Ai7qSMjt1Yue
10,"A Million Dreams","Ziv Zaifman",https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
11,"My Life","Space Primates",https://open.spotify.com/track/1GDTCQhUUnGRedgMtFdoiI
12,"No Woman, No Cry (Arr. Cello)","Sheku Kanneh-Mason",https://open.spotify.com/track/6srtY79KSpTSwsFRGeJSBX
13,"Que Tiro Foi Esse","Jojo Maronttinni",https://open.spotify.com/track/2ri2wEE24Tm7fOJ7sGiz7P
14,"The Greatest Show","Hugh Jackman",https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
15,"Nowadays (feat. Landon Cube)","Lil Skies",https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
16,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
17,"God Save Our Young Blood (with Lana Del Rey)",BØRNS,https://open.spotify.com/track/2cyymVgZMGSfbPyHjXAYyb
18,Disillusioned,"A Perfect Circle",https://open.spotify.com/track/4xrn8bIupqzWoN9Qy9KgVa
19,"Hearts Ain't Gonna Lie (with Jonas Blue)",Arlissa,https://open.spotify.com/track/1bfPwJtmZdqv6MPY5Wr7eH
20,Mine,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
21,Crayons,cupcakKe,https://open.spotify.com/track/6vz7tLuNbUCPEK2KLrC1zo
22,"Red Cold River","Breaking Benjamin",https://open.spotify.com/track/5eOb0vsZDRtczatY3MEVk2
23,Blame,Ekali,https://open.spotify.com/track/089tprIgsyFSOrZpugamLI
24,"Endless Alleluia","Cory Asbury",https://open.spotify.com/track/3f6T0odYhCCVPJ61YF6UDC
25,"I just need U.",TobyMac,https://open.spotify.com/track/7uvDJFly0TCWWsK48NI1fx
26,"Thick Niggas and Anime Tiddies",Dbangz,https://open.spotify.com/track/33kB5gz4gzOEZVkuWKHylS
27,Sororicide,Raffaella,https://open.spotify.com/track/69Ze3ckLo7AOGa8QYrihH0
28,"The Other Side","Hugh Jackman",https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
29,"Lightning Strike","Judas Priest",https://open.spotify.com/track/46fnrdh2ACnTy40OWIs0ea
30,Corazón,Maluma,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
31,"Bartier Cardi (feat. 21 Savage)","Cardi B",https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT
32,Bella,Wolfine,https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE
33,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
34,"From Now On","Hugh Jackman",https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO
35,"We Might Be Dead By Tomorrow",Soko,https://open.spotify.com/track/7KDJ1VnAwQn2geQuAWMMbm
36,"Him & I (with Halsey)",G-Eazy,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
37,"Low Life",Soleima,https://open.spotify.com/track/28BEwylPqT4eAmVYbhC3iL
38,"River (feat. Ed Sheeran)",Eminem,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
39,"Infamity Show",Nitro,https://open.spotify.com/track/31n0IigR561jYALhTmwN2z
40,"Shoot Me Straight","Brothers Osborne",https://open.spotify.com/track/6TsFFOBH8Uia9VEWuB4APf
41,"Bum Bum Tam Tam","MC Fioti",https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
42,#Natural,"Paty Cantú",https://open.spotify.com/track/3cRJo0hXMcrXa7oLfAUU4d
43,"Never Be the Same","Camila Cabello",https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
44,"Everybody Wants To Be Famous",Superorganism,https://open.spotify.com/track/16TnprliADBNA3YJFaNM2c
45,Coño,Puri,https://open.spotify.com/track/7tXCV0UwFwBxqum6i25you
46,"I Can't Quit","The Vaccines",https://open.spotify.com/track/0XiZ2H6hFwXGm5CjoJza0a
47,"Stir Fry",Migos,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm
48,Désaccordé,Vald,https://open.spotify.com/track/6A2s6o5DQGTs20XVqFsM8k
49,"Ella, elle l'a - Remasterisé","France Gall",https://open.spotify.com/track/67CfbIKKTCKFqmQLJwUftX
50,DYSYLM,"Breathe Carolina",https://open.spotify.com/track/26spYfEUtRfMBWvbHHq84O
