,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4385254,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"One Kiss (with Dua Lipa)","Calvin Harris",4365915,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"I Like It","Cardi B",3698857,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
4,"Back To You","Selena Gomez",3348681,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
5,"Nice For What",Drake,3248514,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
6,"no tears left to cry","Ariana Grande",3189562,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
7,"Te Boté - Remix","Nio Garcia",3072645,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
8,"Lucid Dreams","Juice WRLD",2969186,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
9,X,"Nicky Jam",2949961,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
10,"All Mine","Kanye West",2946046,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
11,"Girls Like You (feat. Cardi B)","Maroon 5",2945052,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
12,"God's Plan",Drake,2842604,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
13,"Solo (feat. Demi Lovato)","Clean Bandit",2831463,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
14,Youngblood,"5 Seconds of Summer",2591628,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
15,"Psycho (feat. Ty Dolla $ign)","Post Malone",2449565,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
16,FRIENDS,Marshmello,2371933,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
17,"This Is America","Childish Gambino",2262607,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
18,Nevermind,"Dennis Lloyd",2221186,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
19,Flames,"David Guetta",2101212,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
20,"rockstar (feat. 21 Savage)","Post Malone",2062561,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
21,"Yes Indeed","Lil Baby",1976926,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
22,Reborn,"KIDS SEE GHOSTS",1953683,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
23,"Taste (feat. Offset)",Tyga,1931662,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
24,"Praise The Lord (Da Shine)","A$AP Rocky",1851753,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
25,"Ghost Town","Kanye West",1837292,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
26,"Feel The Love","KIDS SEE GHOSTS",1819719,https://open.spotify.com/track/3aUFrxO1B8EW63QchEl3wX
27,"The Middle",Zedd,1815399,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
28,"Sin Pijama","Becky G",1806135,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
29,2002,Anne-Marie,1803888,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
30,"Love Lies (with Normani)",Khalid,1802708,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
31,"I'm Upset",Drake,1790066,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
32,"lovely (with Khalid)","Billie Eilish",1780569,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
33,Yikes,"Kanye West",1775130,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
34,"4th Dimension","KIDS SEE GHOSTS",1764388,https://open.spotify.com/track/6JyEh4kl9DLwmSAoNDRn5b
35,"Freeee (Ghost Town Pt. 2)","KIDS SEE GHOSTS",1715793,https://open.spotify.com/track/7GRTrWsP3yo2Fx8umJfA1X
36,IDGAF,"Dua Lipa",1695365,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
37,"In My Blood","Shawn Mendes",1684167,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
38,"Look Alive (feat. Drake)","BlocBoy JB",1682456,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
39,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1667438,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
40,"Me Niego",Reik,1662355,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
41,"Playinwitme (feat. Kehlani)",KYLE,1637002,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
42,Fire,"KIDS SEE GHOSTS",1541056,https://open.spotify.com/track/7oHkit3F3vimtsBbnZkU0G
43,"Freaky Friday (feat. Chris Brown)","Lil Dicky",1534571,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
44,"Youth feat. Khalid","Shawn Mendes",1510584,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
