,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Don’t Matter To Me",Drake,4978163,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
2,"In My Feelings",Drake,4397149,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
3,SAD!,XXXTENTACION,4261606,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
4,Nonstop,Drake,4209340,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
5,"Girls Like You (feat. Cardi B)","Maroon 5",3756144,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
6,"I Like It","Cardi B",3743378,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
7,"One Kiss (with Dua Lipa)","Calvin Harris",3647319,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
8,"Lucid Dreams","Juice WRLD",3634997,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
9,"Better Now","Post Malone",3398536,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
10,"Solo (feat. Demi Lovato)","Clean Bandit",3284623,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,"God's Plan",Drake,3186366,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
12,"Nice For What",Drake,2979442,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
13,"Taste (feat. Offset)",Tyga,2869218,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
14,Moonlight,XXXTENTACION,2746194,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
15,Youngblood,"5 Seconds of Summer",2662875,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
16,"Te Boté - Remix","Nio Garcia",2621386,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
17,"Jackie Chan",Tiësto,2585322,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
18,"I'm Upset",Drake,2553116,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
19,"no tears left to cry","Ariana Grande",2502931,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
20,"Back To You","Selena Gomez",2460525,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
21,"Ocean (feat. Khalid)","Martin Garrix",2415007,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
22,changes,XXXTENTACION,2213559,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
23,Emotionless,Drake,2176486,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
