,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
45,Flames,"David Guetta",1427158,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
46,"I'm Upset",Drake,1376730,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
47,"Yes Indeed","Lil Baby",1374752,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
48,"Me Niego",Reik,1328763,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
49,"lovely (with Khalid)","Billie Eilish",1327545,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
50,Clandestino,Shakira,1311130,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
51,"Shape of You","Ed Sheeran",1304242,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
52,Natural,"Imagine Dragons",1286726,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
53,"you should see me in a crown","Billie Eilish",1266391,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
54,APESHIT,"The Carters",1203118,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
55,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1187334,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
56,"Look Alive (feat. Drake)","BlocBoy JB",1184779,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
57,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1171368,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
58,"High Hopes","Panic! At The Disco",1154555,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
59,IDGAF,"Dua Lipa",1146650,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
60,Havana,"Camila Cabello",1111060,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
61,"Mob Ties",Drake,1108788,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
62,"Happy Now",Zedd,1093179,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
63,"La Player (Bandolera)","Zion & Lennox",1074714,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
64,Sober,"Demi Lovato",1067100,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
65,"Mi Cama","Karol G",1054368,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
66,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1026147,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
67,"I'm a Mess","Bebe Rexha",1023762,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
68,"New Rules","Dua Lipa",1022608,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
69,"Love Lies (with Normani)",Khalid,1000730,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
70,"Playinwitme (feat. Kehlani)",KYLE,998701,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
71,Unica,Ozuna,993730,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
72,"If You're Over Me","Years & Years",992021,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
73,Shotgun,"George Ezra",991116,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
74,Believer,"Imagine Dragons",988187,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
75,"Dura - Remix","Daddy Yankee",987398,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
76,"Only You (with Little Mix)","Cheat Codes",984092,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
77,"Everybody Dies In Their Nightmares",XXXTENTACION,973545,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
78,"All Girls Are The Same","Juice WRLD",956706,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
79,Thunder,"Imagine Dragons",950716,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
80,Perfect,"Ed Sheeran",939653,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
81,"Boo'd Up","Ella Mai",932858,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
82,"I Might Need Security","Chance the Rapper",928430,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh
83,"Madura (feat. Bad Bunny)",Cosculluela,924696,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
84,"Look At Me!",XXXTENTACION,919572,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
85,Connection,OneRepublic,914697,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
86,"Por Perro","Sebastian Yatra",912834,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
87,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",910979,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
88,Asesina,Brytiago,910085,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
89,Mine,Bazzi,902356,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
90,"Estamos Bien","Bad Bunny",889632,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
91,OTW,Khalid,882662,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
92,"In My Blood","Shawn Mendes",866930,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
93,"Ball For Me (feat. Nicki Minaj)","Post Malone",862671,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
94,"This Is America","Childish Gambino",857697,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
95,"I Fall Apart","Post Malone",848665,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
96,"XO TOUR Llif3","Lil Uzi Vert",826582,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
97,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",825779,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
98,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,824490,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
99,Calypso,"Luis Fonsi",824326,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
100,"Plug Walk","Rich The Kid",812564,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
101,"Audio - with Sia, Diplo & Labrinth",Sia,805560,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
102,"All Mine","Kanye West",804068,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
103,"Be Alright","Dean Lewis",797164,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
104,"All The Stars (with SZA)","Kendrick Lamar",789106,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
105,"Bella - Remix",Wolfine,786464,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
106,"Call Out My Name","The Weeknd",784170,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
107,Happier,"Ed Sheeran",776678,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
108,"Wake Me Up - Radio Edit",Avicii,774058,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
109,"Freaky Friday (feat. Chris Brown)","Lil Dicky",767256,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
110,"Too Good At Goodbyes","Sam Smith",766472,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
111,Familiar,"Liam Payne",765214,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
112,"Síguelo Bailando",Ozuna,734724,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
113,"El Préstamo",Maluma,734170,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
114,"Remind Me to Forget",Kygo,729414,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
115,"Walk It Talk It",Migos,727598,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
116,"No Me Acuerdo",Thalía,726151,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
117,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,723871,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
118,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",717542,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
119,"Te Amo","Piso 21",711905,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
120,"I'll Be There","Jess Glynne",707073,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
121,"DDU-DU DDU-DU - KR Ver.",BLACKPINK,706023,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
122,Dura,"Daddy Yankee",705618,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
123,"Ric Flair Drip (& Metro Boomin)",Offset,704525,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
124,HUMBLE.,"Kendrick Lamar",703683,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
125,"ocean eyes","Billie Eilish",701728,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
126,"Duro y Suave","Leslie Grace",701300,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
127,Closer,"The Chainsmokers",698578,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
128,JAPAN,"Famous Dex",697898,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
129,"Say You Won't Let Go","James Arthur",691948,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
130,"Échame La Culpa","Luis Fonsi",690432,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
131,"I'm Yours","Jason Mraz",687079,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
132,Enemies,Lauv,687075,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
133,Hope,XXXTENTACION,684849,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
134,Lie,NF,684310,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
135,"Wonderwall - Remastered",Oasis,678754,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
136,Emotionless,Drake,673577,https://open.spotify.com/track/5Psnhdkyanjpgc2P8A5TSM
137,Africa,Toto,670383,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
138,"Mad Love","Sean Paul",667946,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
139,"Something Just Like This","The Chainsmokers",666050,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
140,Congratulations,"Post Malone",661923,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
141,SWISH,Tyga,652920,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
142,"Without You (feat. Sandro Cavazza)",Avicii,650340,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
143,"Candy Paint","Post Malone",649737,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
144,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",648649,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
145,Unforgettable,"French Montana",646371,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
146,"Feel It Still","Portugal. The Man",643271,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
147,Elevate,Drake,635449,https://open.spotify.com/track/3szf2z1Cy1QMrtHrbn8rz9
148,"Sorry Not Sorry","Demi Lovato",634088,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
149,"I Like Me Better",Lauv,631821,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
150,"New Light","John Mayer",629615,https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0
151,Wolves,"Selena Gomez",628490,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
152,"One Dance",Drake,621004,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
153,"Live It Up - Official Song 2018 FIFA World Cup Russia","Nicky Jam",616617,https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT
154,Ambiente,"J Balvin",616138,https://open.spotify.com/track/6VrBWh90BiwWmwKtvwWFcq
155,"More Than You Know","Axwell /\ Ingrosso",615676,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
156,"What Lovers Do (feat. SZA)","Maroon 5",612667,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
157,Silence,Marshmello,610134,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
158,Medicina,Anitta,610094,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
159,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",609853,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
160,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",608914,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
161,Somebody,"The Chainsmokers",607990,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
162,goosebumps,"Travis Scott",604727,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
163,"Never Be the Same","Camila Cabello",600938,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
164,"Thinking Out Loud","Ed Sheeran",597339,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
165,"Can’t Take A Joke",Drake,595788,https://open.spotify.com/track/1dUHF4RyMmMTveJ0Rby6Xm
166,Dembow,"Danny Ocean",593459,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
167,"Whatever It Takes","Imagine Dragons",592766,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb
168,"Let Her Go",Passenger,592564,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
169,"Let Me Live (feat. Anne-Marie & Mr Eazi)",Rudimental,590577,https://open.spotify.com/track/3D1rlKmZdpYUeMtRRLNawc
170,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",588554,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
171,"Young Dumb & Broke",Khalid,586448,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
172,"Like I Do","David Guetta",584013,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
173,"Let Me Down Slowly","Alec Benjamin",583547,https://open.spotify.com/track/2uaiyLKnYvazyfR0Ky3Kbk
174,"Thru These Tears",LANY,579803,https://open.spotify.com/track/4gB61mP4tNChn4LgfquMhi
175,"All of Me","John Legend",578567,https://open.spotify.com/track/3uhBIQ7tv8j1FME8cFGEfG
176,"Mr. Brightside","The Killers",573313,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
177,Halo,Beyoncé,567842,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
178,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",566473,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
179,"Drug Addicts","Lil Pump",565586,https://open.spotify.com/track/6tpHfEM8eaETzlPOARYWfZ
180,"Let You Down",NF,564028,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
181,"Better Not (feat. Wafia)","Louis The Child",563324,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
182,"Dance To This (feat. Ariana Grande)","Troye Sivan",563006,https://open.spotify.com/track/1NbGcdgwRHZ5rbPIT9hdR3
183,Criminal,"Natti Natasha",561851,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
184,"Counting Stars",OneRepublic,560406,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
185,"Toda - Remix","Alex Rose",559711,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL
186,Photograph,"Ed Sheeran",556803,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
187,"That's What I Like","Bruno Mars",553965,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
188,Hipócrita,"Anuel Aa",552487,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
189,NUMB,XXXTENTACION,552338,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
190,"Mi Gente","J Balvin",551331,https://open.spotify.com/track/7COfe3P7KgfwDwIRB8LIDw
191,"This Is Me","Keala Settle",549490,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
192,"Bohemian Rhapsody",Queen,549462,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
193,"Bank Account","21 Savage",546176,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
194,Jumpsuit,"Twenty One Pilots",545943,https://open.spotify.com/track/6cQnrSlTxhHCCiUpKrs7g3
195,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,545164,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
196,Paranoid,"Post Malone",543761,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
197,Solita,Ozuna,543550,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
198,Location,Khalid,543046,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
199,Esskeetit,"Lil Pump",542709,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
200,"Leave a Light On","Tom Walker",542016,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
