,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,7305609,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,4050027,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"No Brainer","DJ Khaled",4023285,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
4,"SICKO MODE","Travis Scott",3829051,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
5,"Girls Like You (feat. Cardi B)","Maroon 5",3696962,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
6,"I Like It","Cardi B",3379600,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
7,"Eastside (with Halsey & Khalid)","benny blanco",3281866,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
8,"Lucid Dreams","Juice WRLD",3187073,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
9,STARGAZING,"Travis Scott",3160446,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
10,"Taste (feat. Offset)",Tyga,3002122,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
11,"Solo (feat. Demi Lovato)","Clean Bandit",2988182,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
12,"In My Mind",Dynoro,2972548,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
13,SAD!,XXXTENTACION,2864118,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
14,"Better Now","Post Malone",2772401,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
15,"Jackie Chan",Tiësto,2744933,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
16,Rise,"Jonas Blue",2732136,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
17,"God is a woman","Ariana Grande",2702019,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
18,"One Kiss (with Dua Lipa)","Calvin Harris",2654621,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
19,Youngblood,"5 Seconds of Summer",2460882,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
20,"Te Boté - Remix","Nio Garcia",2431623,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
21,"Body (feat. brando)","Loud Luxury",2253439,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
22,"Sin Pijama","Becky G",2093887,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
23,Moonlight,XXXTENTACION,2043926,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
24,Nonstop,Drake,1999952,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
25,"God's Plan",Drake,1984117,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
26,"Vaina Loca",Ozuna,1951665,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
27,"No Es Justo","J Balvin",1828407,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
28,"Taking A Walk","Trippie Redd",1822722,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
29,"Born To Be Yours",Kygo,1770262,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
30,2002,Anne-Marie,1734058,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
31,"Happy Now",Zedd,1710893,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
32,"Nice For What",Drake,1698411,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
33,Nevermind,"Dennis Lloyd",1690773,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
34,"Ocean (feat. Khalid)","Martin Garrix",1636154,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
35,"Don’t Matter To Me (with Michael Jackson)",Drake,1635632,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
36,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1597006,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
37,Clandestino,Shakira,1589920,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
38,"Beautiful (feat. Camila Cabello)",Bazzi,1552632,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
39,"rockstar (feat. 21 Savage)","Post Malone",1551367,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
40,"Psycho (feat. Ty Dolla $ign)","Post Malone",1530849,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
41,"no tears left to cry","Ariana Grande",1530263,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
42,"Jocelyn Flores",XXXTENTACION,1519738,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
43,Shotgun,"George Ezra",1463419,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
44,changes,XXXTENTACION,1462607,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
45,"Praise The Lord (Da Shine)","A$AP Rocky",1457019,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
46,"Thunderclouds with Sia, Diplo & Labrinth",Sia,1422623,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
47,"X - Remix","Nicky Jam",1389324,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
48,X,"Nicky Jam",1371700,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
49,YOSEMITE,"Travis Scott",1370294,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
50,"WAKE UP","Travis Scott",1332050,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
51,"Shape of You","Ed Sheeran",1306808,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
52,CAROUSEL,"Travis Scott",1290514,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
53,FRIENDS,Marshmello,1271933,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
54,SWISH,Tyga,1265107,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
55,"Bed (feat. Ariana Grande)","Nicki Minaj",1260015,https://open.spotify.com/track/4ZUfbHQOBeEOyf6EArWXA3
56,"Be Alright","Dean Lewis",1244609,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
57,"The Middle",Zedd,1241717,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
58,"STOP TRYING TO BE GOD","Travis Scott",1208339,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
59,"Me Niego",Reik,1191838,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
60,"BUTTERFLY EFFECT","Travis Scott",1179615,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
61,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",1172671,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
62,"High Hopes","Panic! At The Disco",1169108,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
63,"Yes Indeed","Lil Baby",1164690,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
64,IDGAF,"Dua Lipa",1157303,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
65,Flames,"David Guetta",1135777,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
66,Havana,"Camila Cabello",1122587,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
67,"Cuando Te Besé","Becky G",1119849,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
68,"La Player (Bandolera)","Zion & Lennox",1119099,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
69,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1106391,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
70,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1097588,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
71,"Look Alive (feat. Drake)","BlocBoy JB",1083273,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
72,"lovely (with Khalid)","Billie Eilish",1083189,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
73,"NO BYSTANDERS","Travis Scott",1082399,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
74,"R.I.P. SCREW","Travis Scott",1080336,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
75,"CAN'T SAY","Travis Scott",1070034,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
