Position,"Track Name",Artist,URL
1,"No Complaints","Metro Boomin",https://open.spotify.com/track/4OURH8h9ylAU1aD4eSspiI
2,"Bridge Over Troubled Water","Artists for Grenfell",https://open.spotify.com/track/5y9VR6oWTFjtprI6Zia6aB
3,Overnight,Parcels,https://open.spotify.com/track/1kgws2l8gsvDhtsVyzWbu9
4,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",https://open.spotify.com/track/45XhKYRRkyeqoW3teSOkCM
5,"Yeah Right","Vince Staples",https://open.spotify.com/track/35tWhD29yvWwB0IDRr6zsL
6,Signs,Drake,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO
7,"As If It's Your Last",BLACKPINK,https://open.spotify.com/track/7LJjWqhqK594nN7qJzLVXE
8,"Jag trodde änglarna fanns",Kamferdrops,https://open.spotify.com/track/3qy7P1Vr6eGIwHP9DCUHwK
9,"We Did It",AREA21,https://open.spotify.com/track/6RH49kOurGNl02pT2iKOOp
10,Imitadora,"Romeo Santos",https://open.spotify.com/track/19CAKZdXVNyZrfmF60RAj3
11,Feels,"Calvin Harris",https://open.spotify.com/track/6BaCraQ9xeLYg4Sb9TBT2X
12,"La Colegiala","The Boy Next Door",https://open.spotify.com/track/6Yk3pZPw8hlUBMTeLLLRC1
13,"När man festar festar man",Tonsatt,https://open.spotify.com/track/63kgvYkyiyVAAomPuP2Ipt
14,"Una Lady Como Tú","Manuel Turizo",https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
15,"Don't Quit (feat. Travis Scott & Jeremih)","DJ Khaled",https://open.spotify.com/track/6LOCAhFzZiavHcLJucLuDy
16,"Glorious (feat. Skylar Grey)",Macklemore,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
17,"In The Pit (feat. Terror Bass)","Lil Jon",https://open.spotify.com/track/6gcDXdiNAjOOutpVMFxkYz
18,Champion,"Fall Out Boy",https://open.spotify.com/track/09oCOptpWAPyV0gqxBUCJr
19,"Loco Enamorado","Abraham Mateo",https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
20,"The Alien","Manchester Orchestra",https://open.spotify.com/track/1Sc2cqZ8BSzE9ZhPmfonya
21,"I Love You so Much (feat. Chance the Rapper)","DJ Khaled",https://open.spotify.com/track/6DxqrwlrHERRkUw9yXIGjd
22,Moonlight,"Grace VanderWaal",https://open.spotify.com/track/3FNY26zMg3Zfe5Cbyu45uu
23,"I Don’t Know Why","Imagine Dragons",https://open.spotify.com/track/15dnkAHcHC0vrIUlbiPiqU
24,"Little of Your Love",HAIM,https://open.spotify.com/track/03MQ8XJZyvetyCMfTPV39m
25,"Keep It Thoro",Prodigy,https://open.spotify.com/track/0yX1VnMvtK1QNNHF3JQYMP
26,"Quédate Conmigo","Chyno Miranda",https://open.spotify.com/track/0a9b4sUavOWgyc9jeScv7Y
27,Ride,Naïka,https://open.spotify.com/track/7Gi4KAeygaSzI29BxUfG1I
28,Brother,Kodaline,https://open.spotify.com/track/6dVa7xk5dOoT6pOkDw1TMH
29,"Hit Me Back (feat. Blackbear)","Jacob Sartorius",https://open.spotify.com/track/1waVxVa3guFBqIr8xRBSzd
30,UAE,"Jay Alvarrez",https://open.spotify.com/track/3y7DtKwnRzTGEo7PkbwluD
31,"Helt seriöst",Kaliffa,https://open.spotify.com/track/7shcnBgfWJ6AT7jmvAw4xO
32,"I'll Find You",Lecrae,https://open.spotify.com/track/05hdZ0YRqAg6qsgV1ee3LE
33,"Tone it Down (feat. Chris Brown)","Gucci Mane",https://open.spotify.com/track/0iTCmKvuU1ReULiQB0rI7n
34,"Man of War",Radiohead,https://open.spotify.com/track/552BIJ9kKwwqiGf4YojYbL
35,"Hammer Time",Lecrae,https://open.spotify.com/track/3rpTNB4kmd4IvqjLOpMima
36,"Trees On Fire",DJDS,https://open.spotify.com/track/4anVBaJR1BIfp1Md7qfQat
37,"Crew REMIX",GoldLink,https://open.spotify.com/track/5geeTRRcsIg0MS5TvtBtHU
38,"Walking The Wire","Imagine Dragons",https://open.spotify.com/track/6jmngk8Fwup05JZ6kgXEGX
39,"The Way You Used To Do","Queens of the Stone Age",https://open.spotify.com/track/7dBMQbBKG6n9HkVXkUKnhQ
40,"Don't Choose",dvsn,https://open.spotify.com/track/6IW4IQ3Vn1kWBzY4BcZMEG
41,"2U (feat. Justin Bieber)","David Guetta",https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
42,"Sun Goes Down","Bruno Martini",https://open.spotify.com/track/5knrAEjUMh6T2kDCN7YD2b
43,"Soy Peor Remix (feat. J Balvin, Ozuna & Arcangel)","Bad Bunny",https://open.spotify.com/track/4UG962ViiLqoUyx0RjCcwP
44,745,"Vince Staples",https://open.spotify.com/track/2fRoKHW3lzNUKIUTade8nL
45,"One I Want (feat. PARTYNEXTDOOR)","Majid Jordan",https://open.spotify.com/track/0TwcrekK2QSdpXSzJHTsQh
46,"The Weekend","This Diamond Life",https://open.spotify.com/track/4oBeE4cDVIlwUNZQwXKlUx
47,"Cono Gelato","Dark Polo Gang",https://open.spotify.com/track/4O9PDbnXU9SnqhPXBXYOnA
48,"Despacito - Remix","Luis Fonsi",https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
49,"Se Hundió (feat. R. City)","Vice Menta",https://open.spotify.com/track/7xdAUwabWUUJaZpS9s6wfV
50,"Fazer Falta","Mc Livinho",https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
