,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,9397012,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
2,"Don’t Matter To Me",Drake,4504146,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
3,"Girls Like You (feat. Cardi B)","Maroon 5",4119894,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
4,"I Like It","Cardi B",4050262,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
5,"Lucid Dreams","Juice WRLD",3753488,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,SAD!,XXXTENTACION,3723946,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
7,Nonstop,Drake,3719976,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
8,"One Kiss (with Dua Lipa)","Calvin Harris",3620071,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
9,"Taste (feat. Offset)",Tyga,3614605,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
10,"God is a woman","Ariana Grande",3509265,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
11,"Solo (feat. Demi Lovato)","Clean Bandit",3453670,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
12,"Better Now","Post Malone",3444007,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
13,"Jackie Chan",Tiësto,3129791,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
14,"Ocean (feat. Khalid)","Martin Garrix",2834110,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
15,Youngblood,"5 Seconds of Summer",2804280,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
16,"Te Boté - Remix","Nio Garcia",2795618,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
17,"Nice For What",Drake,2728585,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
18,"God's Plan",Drake,2709613,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
19,Moonlight,XXXTENTACION,2588495,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
20,Rise,"Jonas Blue",2453622,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
21,"no tears left to cry","Ariana Grande",2444228,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
