,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Nonstop,Drake,9298297,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
2,Survival,Drake,8611591,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
3,Emotionless,Drake,7690019,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
4,Elevate,Drake,7502102,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
5,"Don’t Matter To Me",Drake,7207106,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
6,"8 Out Of 10",Drake,7089070,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN
7,"God's Plan",Drake,6715612,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
8,"I'm Upset",Drake,6528547,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
9,"Talk Up",Drake,6192523,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP
10,"Mob Ties",Drake,6018735,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
11,"Can’t Take A Joke",Drake,5649821,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
12,"Nice For What",Drake,5362441,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
13,SAD!,XXXTENTACION,5310068,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
14,"Sandra’s Rose",Drake,4964551,https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq
15,"In My Feelings",Drake,4803596,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
16,"Is There More",Drake,4310793,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT
17,"Summer Games",Drake,4249825,https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL
18,Peak,Drake,4093580,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV
19,"One Kiss (with Dua Lipa)","Calvin Harris",4091285,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
20,"I Like It","Cardi B",4038908,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
21,"Lucid Dreams","Juice WRLD",3999483,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
22,"Girls Like You (feat. Cardi B)","Maroon 5",3912809,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
23,Jaded,Drake,3841626,https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx
24,"Better Now","Post Malone",3800286,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
25,"Solo (feat. Demi Lovato)","Clean Bandit",3550549,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
26,Finesse,Drake,3512658,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn
27,"Blue Tint",Drake,3469428,https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g
28,Moonlight,XXXTENTACION,3446913,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
29,"That’s How You Feel",Drake,3397249,https://open.spotify.com/track/0SVsEdvot6vU4byv5yW0oj
30,"After Dark",Drake,3231888,https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp
31,"Ratchet Happy Birthday",Drake,3186079,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy
32,"Jocelyn Flores",XXXTENTACION,2966064,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
33,"no tears left to cry","Ariana Grande",2949093,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
34,changes,XXXTENTACION,2929666,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
35,"Back To You","Selena Gomez",2912002,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
36,"Taste (feat. Offset)",Tyga,2898083,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
37,"March 14",Drake,2829683,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH
38,"Te Boté - Remix","Nio Garcia",2805702,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
39,"Jackie Chan",Tiësto,2731393,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
40,Youngblood,"5 Seconds of Summer",2699348,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
41,"Final Fantasy",Drake,2627383,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j
42,X,"Nicky Jam",2587335,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
43,"Ocean (feat. Khalid)","Martin Garrix",2454576,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
44,"Sin Pijama","Becky G",2215991,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
45,"Born To Be Yours",Kygo,2086091,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
46,Nevermind,"Dennis Lloyd",2082503,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
