,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,9175861,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,4406849,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"I Like It","Cardi B",3866750,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
4,"Girls Like You (feat. Cardi B)","Maroon 5",3624385,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
5,"No Brainer","DJ Khaled",3614726,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
6,"Taste (feat. Offset)",Tyga,3361040,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
7,"Solo (feat. Demi Lovato)","Clean Bandit",3268027,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
8,"Lucid Dreams","Juice WRLD",3266932,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
9,"God is a woman","Ariana Grande",3182494,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
10,SAD!,XXXTENTACION,3083373,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
11,"One Kiss (with Dua Lipa)","Calvin Harris",3013436,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
12,"Better Now","Post Malone",2950776,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
13,Rise,"Jonas Blue",2896335,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
14,"Jackie Chan",Tiësto,2877090,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
15,"Eastside (with Halsey & Khalid)","benny blanco",2644806,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
16,"Te Boté - Remix","Nio Garcia",2636284,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
17,Youngblood,"5 Seconds of Summer",2630915,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
18,"Don’t Matter To Me (with Michael Jackson)",Drake,2422340,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
19,Nonstop,Drake,2297641,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
20,"Sin Pijama","Becky G",2245097,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
21,Moonlight,XXXTENTACION,2231818,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
22,"God's Plan",Drake,2190946,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
23,"Nice For What",Drake,2013946,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
24,"Ocean (feat. Khalid)","Martin Garrix",1995464,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
25,Body,"Loud Luxury",1984099,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
26,"In My Mind",Dynoro,1904684,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
27,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1889143,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
28,2002,Anne-Marie,1866428,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
29,"No Es Justo","J Balvin",1818767,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
30,"Born To Be Yours",Kygo,1804408,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
31,Nevermind,"Dennis Lloyd",1787815,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
32,"Vaina Loca",Ozuna,1778435,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
33,"no tears left to cry","Ariana Grande",1706544,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
34,"X - Remix","Nicky Jam",1681601,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
35,"Psycho (feat. Ty Dolla $ign)","Post Malone",1597575,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
36,changes,XXXTENTACION,1595041,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
37,"Jocelyn Flores",XXXTENTACION,1581247,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
38,X,"Nicky Jam",1562123,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
39,"rockstar (feat. 21 Savage)","Post Malone",1552114,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
40,"Praise The Lord (Da Shine)","A$AP Rocky",1521890,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
41,Clandestino,Shakira,1519285,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
42,"Bed (feat. Ariana Grande)","Nicki Minaj",1468896,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
43,FRIENDS,Marshmello,1444277,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
44,Flames,"David Guetta",1395124,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
