,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,7404110,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"SICKO MODE","Travis Scott",4266002,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
3,STARGAZING,"Travis Scott",3900955,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
4,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,3673022,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
5,"No Brainer","DJ Khaled",3496607,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
6,"Girls Like You (feat. Cardi B)","Maroon 5",3407114,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
7,"I Like It","Cardi B",3032370,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,"Lucid Dreams","Juice WRLD",2859978,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
9,"Eastside (with Halsey & Khalid)","benny blanco",2753300,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
10,"Solo (feat. Demi Lovato)","Clean Bandit",2666572,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,SAD!,XXXTENTACION,2613908,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
12,"Taste (feat. Offset)",Tyga,2567316,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
13,"God is a woman","Ariana Grande",2561674,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
14,Rise,"Jonas Blue",2492484,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
15,"One Kiss (with Dua Lipa)","Calvin Harris",2442576,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
16,"Better Now","Post Malone",2415767,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
17,"Jackie Chan",Tiësto,2407863,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
18,"In My Mind",Dynoro,2342067,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
19,CAROUSEL,"Travis Scott",2289507,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
20,Youngblood,"5 Seconds of Summer",2262701,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
21,"Te Boté - Remix","Nio Garcia",2233157,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
22,"WAKE UP","Travis Scott",1938519,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
23,YOSEMITE,"Travis Scott",1935272,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
24,"R.I.P. SCREW","Travis Scott",1900472,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
25,"Sin Pijama","Becky G",1884675,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
26,Body,"Loud Luxury",1876389,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
27,Moonlight,XXXTENTACION,1836694,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
28,"NO BYSTANDERS","Travis Scott",1821872,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
29,"God's Plan",Drake,1810961,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
30,"STOP TRYING TO BE GOD","Travis Scott",1782214,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
31,Nonstop,Drake,1748522,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
32,"5% TINT","Travis Scott",1691506,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds
33,"Don’t Matter To Me (with Michael Jackson)",Drake,1663068,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
34,"Vaina Loca",Ozuna,1661120,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
35,"BUTTERFLY EFFECT","Travis Scott",1625203,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
36,"CAN'T SAY","Travis Scott",1621477,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
37,"Ocean (feat. Khalid)","Martin Garrix",1602037,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
38,"Nice For What",Drake,1594603,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
39,"No Es Justo","J Balvin",1584757,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
40,2002,Anne-Marie,1564475,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
41,NC-17,"Travis Scott",1563761,https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2
42,"Born To Be Yours",Kygo,1523833,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
43,SKELETONS,"Travis Scott",1500829,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl
44,Nevermind,"Dennis Lloyd",1500235,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
45,"WHO? WHAT!","Travis Scott",1480660,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq
46,ASTROTHUNDER,"Travis Scott",1447979,https://open.spotify.com/track/4MXhiYIRDMGAuvZc5IFTwC
47,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1443010,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
48,"no tears left to cry","Ariana Grande",1393021,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
49,"Jocelyn Flores",XXXTENTACION,1366594,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
50,HOUSTONFORNICATION,"Travis Scott",1352939,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2
51,changes,XXXTENTACION,1340281,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
52,"Psycho (feat. Ty Dolla $ign)","Post Malone",1335069,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
53,"rockstar (feat. 21 Savage)","Post Malone",1321215,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
54,"Happy Now",Zedd,1309091,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
55,Clandestino,Shakira,1299426,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
56,"Praise The Lord (Da Shine)","A$AP Rocky",1271490,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
57,"X - Remix","Nicky Jam",1238045,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
58,X,"Nicky Jam",1182836,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
59,FRIENDS,Marshmello,1149457,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
60,Shotgun,"George Ezra",1141702,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
61,"Shape of You","Ed Sheeran",1116704,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
62,"The Middle",Zedd,1103021,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
63,"Me Niego",Reik,1075173,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
64,"COFFEE BEAN","Travis Scott",1070866,https://open.spotify.com/track/6vnfObZ4Ys70SBAtti1xZ9
65,"Be Alright","Dean Lewis",1070243,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
66,Flames,"David Guetta",1063806,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
67,"Yes Indeed","Lil Baby",1047618,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
68,SWISH,Tyga,1046080,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
69,Havana,"Camila Cabello",1011920,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
70,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1008819,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
71,"Beautiful (feat. Camila Cabello)",Bazzi,991373,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
72,IDGAF,"Dua Lipa",984506,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
73,"lovely (with Khalid)","Billie Eilish",981643,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
74,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",978389,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
75,"High Hopes","Panic! At The Disco",977240,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
76,"La Player (Bandolera)","Zion & Lennox",976501,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
77,"Look Alive (feat. Drake)","BlocBoy JB",967269,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
78,"Melodien (feat. Juju)","Capital Bra",952784,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
79,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,944918,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
80,"I'm Upset",Drake,941314,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
81,"Mi Cama - Remix","Karol G",912497,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
82,"I'm a Mess","Bebe Rexha",908196,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
83,"Bed (feat. Ariana Grande)","Nicki Minaj",904513,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
84,Natural,"Imagine Dragons",886994,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
85,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,886640,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
86,Darkside,"Alan Walker",883634,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
87,Asesina,Brytiago,875879,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
88,"New Rules","Dua Lipa",874373,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
89,Believer,"Imagine Dragons",870651,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
90,Unica,Ozuna,870176,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
91,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",866664,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
92,"Summertime Magic","Childish Gambino",864102,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
93,"La Cintura","Alvaro Soler",861753,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
94,"All Girls Are The Same","Juice WRLD",859366,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
95,"Dura - Remix","Daddy Yankee",852256,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
96,Perfect,"Ed Sheeran",834326,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
97,Thunder,"Imagine Dragons",828042,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
98,"Everybody Dies In Their Nightmares",XXXTENTACION,820713,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
99,"Side Effects","The Chainsmokers",810241,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5
100,"you should see me in a crown","Billie Eilish",804887,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
