,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"One Kiss (with Dua Lipa)","Calvin Harris",3786705,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
2,"Better Now","Post Malone",3696711,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
3,"Nice For What",Drake,3367611,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,"God's Plan",Drake,3074287,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,"no tears left to cry","Ariana Grande",2889642,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
6,"This Is America","Childish Gambino",2775982,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
7,X,"Nicky Jam",2665537,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
8,"Te Boté - Remix","Nio Garcia",2650303,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
9,FRIENDS,Marshmello,2391419,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
10,"Psycho (feat. Ty Dolla $ign)","Post Malone",2387919,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
11,"I Like It","Cardi B",2359881,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
12,"Yes Indeed","Lil Baby",2188299,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
13,"In My Blood","Shawn Mendes",2150746,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
14,"Back To You","Selena Gomez",2145062,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
15,"rockstar (feat. 21 Savage)","Post Malone",1957414,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
16,"Love Lies (with Normani)",Khalid,1903970,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
17,"The Middle",Zedd,1884432,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
18,"Lucid Dreams","Juice WRLD",1834977,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
19,"Youth feat. Khalid","Shawn Mendes",1802452,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
20,Nevermind,"Dennis Lloyd",1775550,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
21,"Look Alive (feat. Drake)","BlocBoy JB",1751146,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
22,Youngblood,"5 Seconds of Summer",1744380,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
23,"Freaky Friday (feat. Chris Brown)","Lil Dicky",1737156,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
24,IDGAF,"Dua Lipa",1710510,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
25,Flames,"David Guetta",1691639,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
26,"Praise The Lord (Da Shine)","A$AP Rocky",1602901,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
27,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1574268,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
28,"Me Niego",Reik,1495968,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
29,"Call Out My Name","The Weeknd",1491756,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
30,Nervous,"Shawn Mendes",1456607,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
31,OTW,Khalid,1420603,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
32,"Solo (feat. Demi Lovato)","Clean Bandit",1417053,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
33,"Playinwitme (feat. Kehlani)",KYLE,1410976,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
34,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1369085,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
35,"FAKE LOVE",BTS,1349707,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
36,Havana,"Camila Cabello",1345325,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
37,"lovely (with Khalid)","Billie Eilish",1335276,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
38,SAD!,XXXTENTACION,1326747,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
39,2002,Anne-Marie,1323136,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
40,"Sin Pijama","Becky G",1320603,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
41,"Remind Me to Forget",Kygo,1308654,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
