,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,9474238,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
2,"God is a woman","Ariana Grande",3956418,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
3,"Girls Like You (feat. Cardi B)","Maroon 5",3951082,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
4,"I Like It","Cardi B",3935712,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
5,"Lucid Dreams","Juice WRLD",3694745,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
6,SAD!,XXXTENTACION,3657553,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
7,"Taste (feat. Offset)",Tyga,3551556,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
8,"Solo (feat. Demi Lovato)","Clean Bandit",3467576,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
9,"One Kiss (with Dua Lipa)","Calvin Harris",3446638,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
10,"Don’t Matter To Me",Drake,3389058,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
11,"Better Now","Post Malone",3289749,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
12,"Jackie Chan",Tiësto,2998092,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
13,Youngblood,"5 Seconds of Summer",2931525,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
14,Rise,"Jonas Blue",2892843,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
15,Nonstop,Drake,2844379,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
16,Moonlight,XXXTENTACION,2523070,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
17,"God's Plan",Drake,2495398,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
18,"Ocean (feat. Khalid)","Martin Garrix",2483235,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
19,"Te Boté - Remix","Nio Garcia",2456598,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
20,"Nice For What",Drake,2405232,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
21,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",2323646,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
22,"no tears left to cry","Ariana Grande",2194259,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
23,"Eastside (with Halsey & Khalid)","benny blanco",2088039,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
24,"Sin Pijama","Becky G",2058129,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
25,"Summertime Magic","Childish Gambino",2029017,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
26,"Born To Be Yours",Kygo,2026028,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
27,Body,"Loud Luxury",2010822,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
28,2002,Anne-Marie,1947040,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
29,changes,XXXTENTACION,1874838,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
30,Nevermind,"Dennis Lloyd",1828950,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
31,"Jocelyn Flores",XXXTENTACION,1821354,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
32,X,"Nicky Jam",1738309,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
33,"Bed (feat. Ariana Grande)","Nicki Minaj",1730682,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
34,"Psycho (feat. Ty Dolla $ign)","Post Malone",1729742,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
35,"rockstar (feat. 21 Savage)","Post Malone",1700593,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
36,"I'm Upset",Drake,1699924,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
37,"No Es Justo","J Balvin",1650772,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
38,"X - Remix","Nicky Jam",1602834,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
39,"Praise The Lord (Da Shine)","A$AP Rocky",1581892,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
40,"La Cintura","Alvaro Soler",1579505,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
41,Flames,"David Guetta",1558022,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
42,FRIENDS,Marshmello,1540643,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
43,"Yes Indeed","Lil Baby",1499265,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
44,"The Middle",Zedd,1485983,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
45,"Vaina Loca",Ozuna,1448112,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
46,APESHIT,"The Carters",1423251,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
47,"lovely (with Khalid)","Billie Eilish",1406399,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
48,"Me Niego",Reik,1403624,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
49,"Mob Ties",Drake,1365901,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
50,"In My Mind",Dynoro,1350109,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
51,"Look Alive (feat. Drake)","BlocBoy JB",1317830,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
52,"Shape of You","Ed Sheeran",1269611,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
53,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1253225,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
54,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1237570,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
55,Clandestino,Shakira,1233846,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
