Position,"Track Name",Artist,URL
1,"Nice For What",Drake,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
2,"I Like It","Cardi B",https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
3,"One Kiss (with Dua Lipa)","Calvin Harris",https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
4,"A$AP Forever","A$AP Rocky",https://open.spotify.com/track/1YmF9PvLhIISIANoMLIYGq
5,"I Do (feat. SZA)","Cardi B",https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
6,"Hard 2 Face Reality","Poo Bear",https://open.spotify.com/track/0sPJELXHyWpFgkxlzvvRFI
7,Eloah,"Sun Diego",https://open.spotify.com/track/7kYC5ilFc6kXN6YagFRemB
8,"Anna Wintour","Azealia Banks",https://open.spotify.com/track/0U0266U8qEvuhZnHIYZKwd
9,"Best Life (feat. Chance The Rapper)","Cardi B",https://open.spotify.com/track/00B7TZ0Xawar6NZ00JFomN
10,"Call Out My Name","The Weeknd",https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
11,Thinkin,"Spiff TV",https://open.spotify.com/track/31e9lCl1p0tGbz3Sk15i9S
12,"Be Careful","Cardi B",https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
13,"Chanel (feat. Swae Lee & Pharrell) - From Jxmtro","Rae Sremmurd",https://open.spotify.com/track/5D0YYVfsYxLmcrVAfoBPxR
14,"Don't Let Me Down (feat. Khalid)","Sabrina Claudio",https://open.spotify.com/track/2cSiyndkQZRPmYOfrk9WlC
15,"Drip (feat. Migos)","Cardi B",https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
16,Silencio,Yashua,https://open.spotify.com/track/4QKEFIXLvE0uhNLYgjfGLc
17,"Get Along","Kenny Chesney",https://open.spotify.com/track/2ZFrEp20VO25BXYhMxh0GW
18,"Nos Fuimos Lejos","Descemer Bueno",https://open.spotify.com/track/7yfha8TaN0DVNGp180Z5Zr
19,"A Good Night","John Legend",https://open.spotify.com/track/7gevvAspxft2qQmcvJjNBH
20,"Must've Been (feat. DRAM)",Chromeo,https://open.spotify.com/track/7yuUGBXakKjMjQnQssIP4I
21,"Thru Your Phone","Cardi B",https://open.spotify.com/track/74cVJfmK18rhWnscIpGXjt
22,"Lovesick Blues - Show 9","Hank Williams",https://open.spotify.com/track/6uzAorm9rlMshQ9rjKviNl
23,Hunnybee,"Unknown Mortal Orchestra",https://open.spotify.com/track/3DPFmwFtV5ElQaTniLOdgk
24,"Love Is Madness (feat. Halsey)","Thirty Seconds To Mars",https://open.spotify.com/track/04CyO54TZk5tEylFg2Df41
25,"Freaky Friday (feat. Chris Brown)","Lil Dicky",https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
26,"Get Up 10","Cardi B",https://open.spotify.com/track/7p2ewixAShLpjDZrnzZK7c
27,Fake,"Five Finger Death Punch",https://open.spotify.com/track/36Aa21IPeeNE3IU1zLQo5g
28,"Runaway (feat. Khalid)","Tayla Parx",https://open.spotify.com/track/6mXMILvElYiWu4fa9oaJXe
29,X,"Nicky Jam",https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
30,"Ring (feat. Kehlani)","Cardi B",https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
31,Bickenhead,"Cardi B",https://open.spotify.com/track/17Yq72h0p15OhCbZ5lJ5gd
32,"Bennie And The Jets - 2018 Version","Elton John",https://open.spotify.com/track/2jL0xsUhizWTTTDyh4uxUm
33,"Floating (feat. Khalid)","Alina Baraz",https://open.spotify.com/track/2vLWF4yFhTHQZVwrPTjH1s
34,LOGOUT,Saba,https://open.spotify.com/track/0Q8A7MPsoFg72xcVFBsS8Q
35,"Tiny Dancer","Florence + The Machine",https://open.spotify.com/track/69sJBJdGogAYV74hmB0ORK
36,"A Boat To An Island On The Wall","Ben Howard",https://open.spotify.com/track/7ggEZxgHmtHBzmzO8gIcuc
37,Zombie,"Bad Wolves",https://open.spotify.com/track/1vNoA9F5ASnlBISFekDmg3
38,"Vacation (feat. Joey Bada$$)","Flatbush Zombies",https://open.spotify.com/track/3ZO6UxR61HavlXuyohc14T
39,"Just A Stranger (feat. Steve Lacy)","Kali Uchis",https://open.spotify.com/track/1HA2V2EfAgJUBVOju4YfiB
40,OKRA,"Tyler, The Creator",https://open.spotify.com/track/74ZovzRxHBvCq5yIwe8boh
41,Maintain,Belly,https://open.spotify.com/track/1k9B8MqhGKbVV3dTpwUxn5
42,"Lost in Paris","Tom Misch",https://open.spotify.com/track/4A7DUET5H4f7dJkUhjfVFB
43,Story,ODIE,https://open.spotify.com/track/4bsk2DaGmyhLhCeSXxmDuX
44,"Gassed Up",Jauz,https://open.spotify.com/track/4nDGkRGsh7kZKWPFZnbqZN
45,"Prayer Hands",A-Trak,https://open.spotify.com/track/2EIE1wlTTe2g9CwKbL0paS
46,Batshit,"Sofi Tukker",https://open.spotify.com/track/4hQgwqC6l210S9DgcEueM9
47,Campfire,Aminé,https://open.spotify.com/track/4U5ovGD4My7MOISvUEtYaf
48,"She Bad","Cardi B",https://open.spotify.com/track/0CfmNX2TXk7yoJqHJiixnp
49,Nevermind,"Dennis Lloyd",https://open.spotify.com/track/63SevszngYpZOwf63o61K4
50,"No One's Gonna Love You (Stockholm Version)","Band of Horses",https://open.spotify.com/track/371akJ9fYgSkrAFMyWoTdL
