,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,SAD!,XXXTENTACION,4936821,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2,"Lucid Dreams","Juice WRLD",4013586,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
3,"Girls Like You (feat. Cardi B)","Maroon 5",3975829,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
4,"I Like It","Cardi B",3905139,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
5,"Better Now","Post Malone",3809159,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
6,"One Kiss (with Dua Lipa)","Calvin Harris",3791080,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
7,"Solo (feat. Demi Lovato)","Clean Bandit",3451467,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
8,Moonlight,XXXTENTACION,3404274,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
9,"Back To You","Selena Gomez",3030032,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
10,"no tears left to cry","Ariana Grande",3028901,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
11,"Jocelyn Flores",XXXTENTACION,2985503,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
12,"Taste (feat. Offset)",Tyga,2956760,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
13,changes,XXXTENTACION,2952179,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
14,Youngblood,"5 Seconds of Summer",2775647,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
15,"Jackie Chan",Tiësto,2747653,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
16,"Ocean (feat. Khalid)","Martin Garrix",2645679,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
17,"Te Boté - Remix","Nio Garcia",2572503,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
18,X,"Nicky Jam",2406950,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
19,"Nice For What",Drake,2390684,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
