,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4397277,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"One Kiss (with Dua Lipa)","Calvin Harris",3958498,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"I Like It","Cardi B",3793991,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
4,"Girls Like You (feat. Cardi B)","Maroon 5",3576813,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
5,"Lucid Dreams","Juice WRLD",3454776,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
6,Youngblood,"5 Seconds of Summer",3369480,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
7,"Back To You","Selena Gomez",3232152,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
8,"no tears left to cry","Ariana Grande",3124594,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
9,"Nice For What",Drake,3033075,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
10,"Solo (feat. Demi Lovato)","Clean Bandit",2960824,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,"Te Boté - Remix","Nio Garcia",2718322,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
12,"God's Plan",Drake,2686583,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
13,X,"Nicky Jam",2649037,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
14,"All Mine","Kanye West",2560626,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
15,"Psycho (feat. Ty Dolla $ign)","Post Malone",2388145,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
16,"Taste (feat. Offset)",Tyga,2311168,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
17,FRIENDS,Marshmello,2085259,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
18,Flames,"David Guetta",2055299,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
19,"I'm Upset",Drake,2033238,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
20,Nevermind,"Dennis Lloyd",2004432,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
21,"rockstar (feat. 21 Savage)","Post Malone",1996073,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
22,"Yes Indeed","Lil Baby",1985869,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
23,"Jackie Chan",Tiësto,1972376,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
24,"Bed (feat. Ariana Grande)","Nicki Minaj",1951352,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
25,"This Is America","Childish Gambino",1919304,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
26,"lovely (with Khalid)","Billie Eilish",1894428,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
27,"Praise The Lord (Da Shine)","A$AP Rocky",1891378,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
28,"Ocean (feat. Khalid)","Martin Garrix",1890908,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
29,"Love Lies (with Normani)",Khalid,1796186,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
30,2002,Anne-Marie,1778886,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
31,"Sin Pijama","Becky G",1739469,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
32,"The Middle",Zedd,1737456,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
33,"Look Alive (feat. Drake)","BlocBoy JB",1688467,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
34,Reborn,"KIDS SEE GHOSTS",1672607,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
35,IDGAF,"Dua Lipa",1584826,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
36,"Me Niego",Reik,1547843,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
37,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1530833,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
38,"Playinwitme (feat. Kehlani)",KYLE,1482850,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
39,"In My Blood","Shawn Mendes",1450996,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
40,"Freaky Friday (feat. Chris Brown)","Lil Dicky",1401586,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
