Position,"Track Name",Artist,URL
1,"New Light","John Mayer",https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
2,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
3,"Samurai Cop (Oh Joy Begin)","Dave Matthews Band",https://open.spotify.com/track/6BrUapLAC36AGSZBhCZmPJ
4,"This Is America","Childish Gambino",https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
5,"Lucid Dreams","Juice WRLD",https://open.spotify.com/track/32iYwQ4OYiurnGnOfJ1aEh
6,"Happy Man",Jungle,https://open.spotify.com/track/11xRCe6bPQ9fRhz70dqF9N
7,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
8,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
9,"Yeah Right",Joji,https://open.spotify.com/track/2815rSBccLxZc67jEWBEvD
10,"Audio - with Sia, Diplo & Labrinth",Sia,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
11,"First Burn","Ari Afsar",https://open.spotify.com/track/1A2gifkaEngunqZAFHUS0j
12,"Womp Womp",Valee,https://open.spotify.com/track/1G5ho820Xi2Qu3HsBZ26ft
13,"Te Boté - Remix","Nio Garcia",https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
14,"Beautiful Crazy","Luke Combs",https://open.spotify.com/track/4Qx06Fzsepmdz2NGSWfZck
15,"Quarter Past Midnight",Bastille,https://open.spotify.com/track/1etiUDkISHELzQGMY79ryt
16,Ohio,"Andrew McMahon in the Wilderness",https://open.spotify.com/track/0fkD7hezCmtyR6oJ2PY3qJ
17,"Wait (Featuring Offset & Vory)","Chantel Jeffries",https://open.spotify.com/track/50phRe11Y2nC2N968jVU53
18,"If You're Over Me","Years & Years",https://open.spotify.com/track/01k24g94i1JvkFLQmVEdCd
19,"Clout (feat. 21 Savage)","Ty Dolla $ign",https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh
20,"When We Were Young","Lost Kings",https://open.spotify.com/track/4mEILaBM7bKZqKAun5tABu
21,"All Girls Are The Same","Juice WRLD",https://open.spotify.com/track/1dNyRyz1QBN9kO1etUs1PI
22,Fun,Kaskade,https://open.spotify.com/track/6quwZWSOygVjpaTG84whzq
23,"Lift Yourself","Kanye West",https://open.spotify.com/track/3uYDO9dPLTVrgfwg7EYXSf
24,"I'll Take Your Man","City Girls",https://open.spotify.com/track/5aOpKCKguEnViGOKZxZern
25,"I'll Be There","Jess Glynne",https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
26,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
27,"Rocket Girl (Feat. Betty Who)",Lemaitre,https://open.spotify.com/track/4wvj3LqF8EqGxoNc1FIbHr
28,"Four Out Of Five","Arctic Monkeys",https://open.spotify.com/track/5Z5nbOXhsSbySVC7WUc6y9
29,Team,"Noah Cyrus",https://open.spotify.com/track/6C56edNssJGjkPi3BnrGwP
30,"Genius - with Sia, Diplo & Labrinth",Sia,https://open.spotify.com/track/73F87Sqh6jQWucOOvz1WFx
31,Famous,"Mason Ramsey",https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF
32,"Caterpillar (feat. Eminem & King Green)","Royce Da 5'9""",https://open.spotify.com/track/70lVHIHJE2tUXH7FxNOz3z
33,Distortion,BABYMETAL,https://open.spotify.com/track/2qGOXVRW4hUU6aAtIsH4W6
34,Beyond,"Leon Bridges",https://open.spotify.com/track/1Omt5bfz1tZUCqd26HxbS0
35,"Drew Barrymore (feat. Wale)","Bryce Vine",https://open.spotify.com/track/5RyFbMmfQ70WThTT6g4Vx0
36,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
37,"One Of Them Nights","City Girls",https://open.spotify.com/track/4brjnq8FiPuDdS9STCoePu
38,Gemini,"Tyla Yaweh",https://open.spotify.com/track/485T1AuUTyJB3ro4zYDTme
39,"Lil Arrogant (feat. Joey Bada$$ & Russ)",IDK,https://open.spotify.com/track/2DP3SfAM8g1hKPXKWyDptv
40,"Star Treatment","Arctic Monkeys",https://open.spotify.com/track/0b93tWwuoAC0nXe1CfR30I
41,"Good Girl","Dustin Lynch",https://open.spotify.com/track/5HnXcJJbNXQQ7tRlQ9VN1v
42,"Bad Decision",Chromeo,https://open.spotify.com/track/4cDjymWoZJ9eTvVO29wQvq
43,BaBaBa,"Dillon Francis",https://open.spotify.com/track/5iFVlhZ0EcDhgejM2iLUjI
44,"Born to Love You - RISE Recording",LANCO,https://open.spotify.com/track/1OPwKKJQiSpFlB7MdIHW3b
45,"Better Now","Post Malone",https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
46,"Poke It Out (with Nicki Minaj)","Playboi Carti",https://open.spotify.com/track/2rPSFKzGeqUWwfcCFVkkq3
47,"SSP (feat. Ty Dolla $ign & Desiigner)","Dice Soho",https://open.spotify.com/track/6i8Zg0BJ4u2VBaQvMrqHFC
48,"Almost Forgot","Against The Current",https://open.spotify.com/track/1ixvHt6mlIdFX3o9YZ4Scg
49,"Pure Water",Skepta,https://open.spotify.com/track/1ATVSVN4kc8S2XE7FdyJi8
50,"Pick Up","DJ Koze",https://open.spotify.com/track/5YzBL3vkQnp3JbeDRRSbSQ
