Position,"Track Name",Artist,URL
1,"Échame La Culpa","Luis Fonsi",https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
2,Downtown,Anitta,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
3,"Get It Right (feat. MØ)",Diplo,https://open.spotify.com/track/68m6iwhKElLTBaGRG1LLwE
4,"Save That Shit","Lil Peep",https://open.spotify.com/track/6sn8WaooLLVhQvU96wtEAm
5,"Ric Flair Drip (& Metro Boomin)",Offset,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
6,"Once Upon a Time","The Diplomats",https://open.spotify.com/track/0NKh1STZG1VgnVwntJF3ze
7,"List Of People (To Try And Forget About)","Tame Impala",https://open.spotify.com/track/01iiEi9h8CQGUN2K1xBbTj
8,GUMMO,6ix9ine,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
9,"Pineapple Skies",Miguel,https://open.spotify.com/track/5AfJXFkWlmLBJhI23TNCIK
10,"Walk On Water (feat. Beyoncé)",Eminem,https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ
11,"Awful Things","Lil Peep",https://open.spotify.com/track/0bcEHhsuLRDm712CQHomdm
12,"Blissing Me",Björk,https://open.spotify.com/track/18pZmxEPXqJgEa67WQpGRz
13,Icon,"Jaden Smith",https://open.spotify.com/track/22nyEAEM29tcBRhukR089b
14,"Breakfast (feat. A$AP Rocky)","Jaden Smith",https://open.spotify.com/track/3xWwPvpAv1HbKFmTwf6uKR
15,"We Fight","Dashboard Confessional",https://open.spotify.com/track/4vSGt6RC1GcfA07OGE3rcs
16,Enkelit,Cheek,https://open.spotify.com/track/6hAKGURpSwL2tvmfjnkWGr
17,"Havana - Remix","Camila Cabello",https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
18,"Bali (feat. Nav)",88GLAM,https://open.spotify.com/track/3OJq3VFyNrU0INcTwPyjbD
19,"Op Me Monnie","Famke Louise",https://open.spotify.com/track/0eki4ryWM1aGA5596xT2Hx
20,"Everybody Knows",Sigrid,https://open.spotify.com/track/0ZuflY2Ocv8eQpcxi7Hoat
21,"Man's Not Hot","Big Shaq",https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
22,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
23,"All Night","Steve Aoki",https://open.spotify.com/track/5mAxA6Q1SIym6dPNiFLUyd
24,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd
25,"Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus]","Lou Monte",https://open.spotify.com/track/1BB9hv4471pPlNqOAnDglV
26,Lemon,N.E.R.D,https://open.spotify.com/track/6tUgfsOa8PLkoede5nOR7D
27,Sensualidad,"Bad Bunny",https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
28,Llamarada,"Luis Miguel",https://open.spotify.com/track/3gy3pz80G5bBYUHyucUOx3
29,"The Beautiful & Damned",G-Eazy,https://open.spotify.com/track/6mVjlizvk7mq58DJl7pQ2j
30,"Benz Truck - гелик","Lil Peep",https://open.spotify.com/track/22fRl49GSpRdu3J2EPj1i6
31,"Number One",Massari,https://open.spotify.com/track/2NEhPLA6cq55GiNGT7hiHd
32,"Paris in the Rain",Lauv,https://open.spotify.com/track/0RGUIOZtmOXTWOy5EjvQbP
33,Criminal,"Natti Natasha",https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
34,Ding-A-Ling,"Stefflon Don",https://open.spotify.com/track/2SU6W1lSO8j6Y5fJMCZYoq
35,Trapano,Madman,https://open.spotify.com/track/64kdCC2kt1EhlePTTWe70B
36,Hefner,"Tana Mongeau",https://open.spotify.com/track/43yQh7QxAPYQ7NifYGMboM
37,"U Said","Lil Peep",https://open.spotify.com/track/44Gw1IvWT75LCsRn69YBN6
38,"Irraggiungibile (feat. Federica Carta)",Shade,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
39,"HOLD ME TIGHT OR DON’T","Fall Out Boy",https://open.spotify.com/track/5VJ1eVOnlAlaA2mQcwmKC8
40,"Reckless Love","Cory Asbury",https://open.spotify.com/track/7rKCmo4SZhKubupJdsuM5S
41,"피카부 Peek-A-Boo","Red Velvet",https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
42,"Gucci Gang","Lil Pump",https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
43,"Wanted You (feat. Lil Uzi Vert)",NAV,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
44,"Good Together","SHY Martin",https://open.spotify.com/track/763v0n4szIsWp3HOsfi7qq
45,Poetica,"Cesare Cremonini",https://open.spotify.com/track/2LrSLJLhv7oATJZcuLtKt6
46,"Beamer Boy","Lil Peep",https://open.spotify.com/track/7hf89cT5FEmLV5E9fjrjG7
47,"No Dope On Sundays","CyHi The Prynce",https://open.spotify.com/track/3rOxgWzyypJIRFCDZHLFIS
48,"Wake Me Up","Remy Ma",https://open.spotify.com/track/3GvaQp4dS3htsegKXq7tUp
49,Bussdown,"Maxo Kream",https://open.spotify.com/track/37ddfWZT6PtJpyKBm6TJy6
50,"La legge del più forte",Tedua,https://open.spotify.com/track/31ZxBLg6StdqVkvNAZ1eRu
