,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,7477701,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"SICKO MODE","Travis Scott",4398238,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
3,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,4070462,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
4,"No Brainer","DJ Khaled",3908768,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
5,"Girls Like You (feat. Cardi B)","Maroon 5",3704972,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
6,STARGAZING,"Travis Scott",3606755,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
7,"I Like It","Cardi B",3254669,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,"Eastside (with Halsey & Khalid)","benny blanco",3173046,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
9,"Lucid Dreams","Juice WRLD",3162378,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
10,"Solo (feat. Demi Lovato)","Clean Bandit",2995864,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,"Taste (feat. Offset)",Tyga,2845416,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
12,SAD!,XXXTENTACION,2809470,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
13,"God is a woman","Ariana Grande",2748177,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
14,Rise,"Jonas Blue",2743129,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
15,"In My Mind",Dynoro,2726298,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
16,"Better Now","Post Malone",2649725,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
17,"Jackie Chan",Tiësto,2648844,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
18,"One Kiss (with Dua Lipa)","Calvin Harris",2589106,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
19,Youngblood,"5 Seconds of Summer",2471080,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
20,"Te Boté - Remix","Nio Garcia",2254922,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
21,"Body (feat. brando)","Loud Luxury",2134832,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
22,Moonlight,XXXTENTACION,1993386,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
23,"Sin Pijama","Becky G",1939833,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
24,"God's Plan",Drake,1905576,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
25,Nonstop,Drake,1888599,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
26,CAROUSEL,"Travis Scott",1875997,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
27,"Vaina Loca",Ozuna,1768048,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
28,"Don’t Matter To Me (with Michael Jackson)",Drake,1763995,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
29,"WAKE UP","Travis Scott",1760923,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
30,YOSEMITE,"Travis Scott",1754589,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
31,2002,Anne-Marie,1746955,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
32,"No Es Justo","J Balvin",1745956,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
33,"Ocean (feat. Khalid)","Martin Garrix",1722658,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
34,"Born To Be Yours",Kygo,1718095,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
35,"Nice For What",Drake,1667751,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
36,Nevermind,"Dennis Lloyd",1637264,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
37,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1594085,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
38,"R.I.P. SCREW","Travis Scott",1587379,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
39,"STOP TRYING TO BE GOD","Travis Scott",1564954,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
40,"Happy Now",Zedd,1563726,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
41,"NO BYSTANDERS","Travis Scott",1543684,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
42,"no tears left to cry","Ariana Grande",1516159,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
43,"Jocelyn Flores",XXXTENTACION,1497776,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
44,"BUTTERFLY EFFECT","Travis Scott",1481614,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
45,"CAN'T SAY","Travis Scott",1480171,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
46,"Psycho (feat. Ty Dolla $ign)","Post Malone",1447694,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
47,Clandestino,Shakira,1433275,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
48,changes,XXXTENTACION,1427707,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
49,"5% TINT","Travis Scott",1424122,https://open.spotify.com/track/11kDth1aKUEUMq9r1pqyds
50,"rockstar (feat. 21 Savage)","Post Malone",1413978,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
51,"Praise The Lord (Da Shine)","A$AP Rocky",1404186,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
52,NC-17,"Travis Scott",1308546,https://open.spotify.com/track/6BJbOXDlgVAXSaq6wYFYT2
53,"X - Remix","Nicky Jam",1277417,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
54,"WHO? WHAT!","Travis Scott",1263345,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq
55,"Beautiful (feat. Camila Cabello)",Bazzi,1262738,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
56,Shotgun,"George Ezra",1255947,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
57,"Be Alright","Dean Lewis",1238671,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
58,SWISH,Tyga,1233780,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
59,X,"Nicky Jam",1226628,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
60,"The Middle",Zedd,1217949,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
61,"Shape of You","Ed Sheeran",1214697,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
62,FRIENDS,Marshmello,1214400,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
63,SKELETONS,"Travis Scott",1209937,https://open.spotify.com/track/6NMtzpDQBTOfJwMzgMX0zl
64,ASTROTHUNDER,"Travis Scott",1190711,https://open.spotify.com/track/4MXhiYIRDMGAuvZc5IFTwC
65,Flames,"David Guetta",1166179,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
66,"High Hopes","Panic! At The Disco",1157283,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
67,HOUSTONFORNICATION,"Travis Scott",1150932,https://open.spotify.com/track/58TaFP5j5i9swOf584yon2
68,IDGAF,"Dua Lipa",1132059,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
69,"Yes Indeed","Lil Baby",1128986,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
70,"Me Niego",Reik,1128727,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
71,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1080320,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
72,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",1073920,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
73,Havana,"Camila Cabello",1069720,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
74,"Look Alive (feat. Drake)","BlocBoy JB",1060441,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
75,Darkside,"Alan Walker",1054760,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
76,"I'm a Mess","Bebe Rexha",1052728,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
77,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1051406,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
78,Natural,"Imagine Dragons",1044784,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
79,"La Player (Bandolera)","Zion & Lennox",1027854,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
80,"lovely (with Khalid)","Billie Eilish",1024613,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
81,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,998647,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy
82,"Bed (feat. Ariana Grande)","Nicki Minaj",997466,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
83,"New Rules","Dua Lipa",995662,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
84,"Mi Cama - Remix","Karol G",995439,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
85,"I'm Upset",Drake,975595,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
86,Believer,"Imagine Dragons",974671,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
87,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,957945,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
88,Asesina,Brytiago,952522,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
89,"Melodien (feat. Juju)","Capital Bra",952128,https://open.spotify.com/track/5d35jcJj7WjDQBOHCHPY6t
90,"Cuando Te Besé","Becky G",934454,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
91,"All Girls Are The Same","Juice WRLD",929810,https://open.spotify.com/track/0XySogm94T51XF5F2jumXm
92,"La Cintura","Alvaro Soler",924833,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
93,Thunder,"Imagine Dragons",917575,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
94,"Side Effects","The Chainsmokers",916349,https://open.spotify.com/track/5yNEdBlZMxpcVtGKz5NFk5
95,"you should see me in a crown","Billie Eilish",914755,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
96,Unica,Ozuna,911209,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
97,Perfect,"Ed Sheeran",910821,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
98,"Only You (with Little Mix)","Cheat Codes",890913,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
99,"Love Lies (with Normani)",Khalid,890198,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
100,"COFFEE BEAN","Travis Scott",871783,https://open.spotify.com/track/6vnfObZ4Ys70SBAtti1xZ9
101,"Dura - Remix","Daddy Yankee",871275,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
102,"Summertime Magic","Childish Gambino",871145,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
103,"Everybody Dies In Their Nightmares",XXXTENTACION,870725,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
104,"Estamos Bien","Bad Bunny",865689,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
105,"Wasted (feat. Lil Uzi Vert)","Juice WRLD",864277,https://open.spotify.com/track/3obgSF06ki98lYNLNq5vCB
106,"Por Perro","Sebastian Yatra",858231,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
107,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",856931,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
108,"Look At Me!",XXXTENTACION,840993,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
109,"Madura (feat. Bad Bunny)",Cosculluela,832102,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
110,Mine,Bazzi,829335,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
111,"No Me Acuerdo",Thalía,827869,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
112,Calypso,"Luis Fonsi",818104,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
113,"XO TOUR Llif3","Lil Uzi Vert",816589,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
114,Connection,OneRepublic,811116,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
115,"I Fall Apart","Post Malone",809282,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
116,"Mob Ties",Drake,787102,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
117,Happier,"Ed Sheeran",784775,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
118,"In My Blood","Shawn Mendes",779712,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
119,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",767342,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
120,"Ball For Me (feat. Nicki Minaj)","Post Malone",760565,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
121,"High On Life (feat. Bonn)","Martin Garrix",759063,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
122,"Remind Me to Forget",Kygo,744663,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
123,"Too Good At Goodbyes","Sam Smith",744055,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
124,"La Cintura (feat. Flo Rida & TINI) - Remix","Alvaro Soler",741852,https://open.spotify.com/track/56gH0zGe3SP9SGNoQ2pWwn
125,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,736096,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
126,OTW,Khalid,729540,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
127,"Playinwitme (feat. Kehlani)",KYLE,726346,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
128,"Bella - Remix",Wolfine,721496,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
129,goosebumps,"Travis Scott",714235,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
130,"If You're Over Me","Years & Years",711249,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
131,APESHIT,"The Carters",708351,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
132,Closer,"The Chainsmokers",706210,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
133,"Boo'd Up","Ella Mai",705411,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
134,"Call Out My Name","The Weeknd",704100,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
135,"500 PS","Bonez MC",702339,https://open.spotify.com/track/641R77CBy4bOLGRcA9sgHy
136,"I'm Yours","Jason Mraz",701380,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
137,"This Is America","Childish Gambino",692544,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
138,"Síguelo Bailando",Ozuna,692473,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
139,"Freaky Friday (feat. Chris Brown)","Lil Dicky",689791,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
140,"All The Stars (with SZA)","Kendrick Lamar",686225,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
141,"Te Amo","Piso 21",683279,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
142,"Say You Won't Let Go","James Arthur",677917,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
143,Familiar,"Liam Payne",677637,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
144,HUMBLE.,"Kendrick Lamar",676979,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
145,"Plug Walk","Rich The Kid",675062,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
146,Sober,"Demi Lovato",670032,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
147,"Walk It Talk It",Migos,669020,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
148,Congratulations,"Post Malone",661231,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
149,Dura,"Daddy Yankee",658558,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
150,Medicina,Anitta,655641,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
