,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,7150027,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
2,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,3993650,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
3,"SICKO MODE","Travis Scott",3935058,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
4,"No Brainer","DJ Khaled",3825676,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
5,"Girls Like You (feat. Cardi B)","Maroon 5",3646206,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
6,STARGAZING,"Travis Scott",3256083,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
7,"I Like It","Cardi B",3235572,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,"Eastside (with Halsey & Khalid)","benny blanco",3158762,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
9,"Lucid Dreams","Juice WRLD",3146118,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
10,"Solo (feat. Demi Lovato)","Clean Bandit",2912360,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,"Taste (feat. Offset)",Tyga,2851754,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
12,SAD!,XXXTENTACION,2813675,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
13,"In My Mind",Dynoro,2703470,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
14,"God is a woman","Ariana Grande",2689256,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
15,"Better Now","Post Malone",2670066,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
16,Rise,"Jonas Blue",2669302,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
17,"Jackie Chan",Tiësto,2617022,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
18,"One Kiss (with Dua Lipa)","Calvin Harris",2499655,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
19,Youngblood,"5 Seconds of Summer",2426641,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
20,"Te Boté - Remix","Nio Garcia",2244700,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
21,"Body (feat. brando)","Loud Luxury",2152211,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
22,Moonlight,XXXTENTACION,2011805,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
23,"Sin Pijama","Becky G",1935432,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
24,"God's Plan",Drake,1912709,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
25,Nonstop,Drake,1887707,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
26,"Vaina Loca",Ozuna,1787034,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
27,"No Es Justo","J Balvin",1750378,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
28,"Born To Be Yours",Kygo,1711415,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
29,2002,Anne-Marie,1708272,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
30,"Ocean (feat. Khalid)","Martin Garrix",1675442,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
31,"Nice For What",Drake,1671355,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
32,"Don’t Matter To Me (with Michael Jackson)",Drake,1646884,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
33,Nevermind,"Dennis Lloyd",1633988,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
34,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",1593654,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
35,"Happy Now",Zedd,1589001,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
36,"rockstar (feat. 21 Savage)","Post Malone",1514370,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
37,"Jocelyn Flores",XXXTENTACION,1509915,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
38,"no tears left to cry","Ariana Grande",1500756,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
39,CAROUSEL,"Travis Scott",1497033,https://open.spotify.com/track/7KZ5MMVgBVox9ycroB2UrI
40,Clandestino,Shakira,1487315,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
41,"Psycho (feat. Ty Dolla $ign)","Post Malone",1486052,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
42,"WAKE UP","Travis Scott",1463871,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
43,changes,XXXTENTACION,1457284,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
44,"Praise The Lord (Da Shine)","A$AP Rocky",1422686,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
45,YOSEMITE,"Travis Scott",1412531,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
46,"STOP TRYING TO BE GOD","Travis Scott",1338076,https://open.spotify.com/track/1xYpVRspgaLxdJLOTQkTjg
47,"Beautiful (feat. Camila Cabello)",Bazzi,1285857,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
48,"BUTTERFLY EFFECT","Travis Scott",1271291,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
49,"X - Remix","Nicky Jam",1252527,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
50,X,"Nicky Jam",1249447,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
51,Shotgun,"George Ezra",1243833,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
52,"R.I.P. SCREW","Travis Scott",1229119,https://open.spotify.com/track/4SZepBIPDRwPaHIjAKwRDb
53,"Shape of You","Ed Sheeran",1226012,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
54,"The Middle",Zedd,1225061,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
55,"NO BYSTANDERS","Travis Scott",1224334,https://open.spotify.com/track/6OaVWaGfhXn70ZJfdVcabn
56,SWISH,Tyga,1214771,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
57,"CAN'T SAY","Travis Scott",1206740,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
58,FRIENDS,Marshmello,1202828,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
