Position,"Track Name",Artist,URL
1,"SICKO MODE","Travis Scott",https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
2,"Tie Me Down (with Elley Duhé)",Gryffin,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
3,"Eastside (with Halsey & Khalid)","benny blanco",https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
4,"Beautiful (feat. Camila Cabello)",Bazzi,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
5,"In My Mind",Dynoro,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
6,"No Brainer","DJ Khaled",https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
7,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
8,"Missing U",Robyn,https://open.spotify.com/track/4Sn5B44sLfQ364FUL98jvN
9,"When I Kissed The Teacher","Lily James",https://open.spotify.com/track/1WOBzx0R3hyphrI1AUv4Zu
10,"Be Alright","Dean Lewis",https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
11,"Waterloo - From ""Mamma Mia! Here We Go Again""","Hugh Skinner",https://open.spotify.com/track/37RKadHJqPuVzlM0tDBC3N
12,STARGAZING,"Travis Scott",https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
13,"Dear God","Hunter Hayes",https://open.spotify.com/track/4uKnBwasJbpaXoPGrwqlc4
14,"2 Seater (feat. Quavo & 21 Savage)","DJ Holiday",https://open.spotify.com/track/0N9aO27StVncd3rCpMuOpB
15,"Magic In The Hamptons (feat. Lil Yachty)","Social House",https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
16,"Take You Down",Illenium,https://open.spotify.com/track/0n30h31bEKiIHXXzPbkdqy
17,"WAKE UP","Travis Scott",https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
18,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
19,Ladders,"Mac Miller",https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI
20,Loud,"Silk City",https://open.spotify.com/track/556LJMJMhRJUNb4IggLTMM
21,"You Say","Lauren Daigle",https://open.spotify.com/track/72b0ANL1ZiV71OiZRs0Lny
22,Drown,Cuco,https://open.spotify.com/track/03ZkvqZOANKndGXfAAPywG
23,Trip,"Ella Mai",https://open.spotify.com/track/7noud145AHZGg74vpWOsCa
24,"Smile (Living My Best Life) (feat. Snoop Dogg & Ball Greezy)","Lil Duval",https://open.spotify.com/track/17jeLyQcEUmKv3MXeEo79k
25,Complicated,"Mura Masa",https://open.spotify.com/track/2mssuAa5xshIx2c06p1c2F
26,SUNDOWN,"Jack Harlow",https://open.spotify.com/track/533k5CBeYKZeNX6Lpz2Vf4
27,"High On Life (feat. Bonn)","Martin Garrix",https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
28,"Could've Been (feat. Bryson Tiller)",H.E.R.,https://open.spotify.com/track/6lzLjIOyWTyTJvk0jraYee
29,SWISH,Tyga,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
30,"lift me from the ground","San Holo",https://open.spotify.com/track/4Y3mmrkY9ChgPGlOUvUhBA
31,"Happy Now",Zedd,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
32,"La Cintura (feat. Flo Rida & TINI) - Remix","Alvaro Soler",https://open.spotify.com/track/56gH0zGe3SP9SGNoQ2pWwn
33,Noticed,"Lil Mosey",https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
34,Candlelight,"Zhavia Ward",https://open.spotify.com/track/3j8FPquKEOygdUMLLs1Pxr
35,"Mo Bamba","Sheck Wes",https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
36,"Need U (with Gunna)",FXXXXY,https://open.spotify.com/track/5R0HgKFTGecAINVTQ5ZQNR
37,"Won't Stop Now","Elevation Worship",https://open.spotify.com/track/6nNzWmzsQEfjb8sEGql4l4
38,"Welcome To The Family",Watsky,https://open.spotify.com/track/5nCOaAh8vdjOO2lNezLLZV
39,"New Birth in New England",Phosphorescent,https://open.spotify.com/track/183nPEAaTN4E1hV7De1xsV
40,Carrollton,$uicideBoy$,https://open.spotify.com/track/1T3cZ3XAnIjc9M91bhshcu
41,"Nephew (feat. Lil Pump)",Smokepurpp,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
42,"Body (feat. brando)","Loud Luxury",https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
43,"Pony - Recorded at Spotify Studios NYC","Leon Bridges",https://open.spotify.com/track/0exKMPo2iind68yWTaHCrr
44,"What She Wants","A R I Z O N A",https://open.spotify.com/track/4uf9vttaZb5rehtxzrL4Dx
45,"All Night Long","JST FRNDS",https://open.spotify.com/track/6wnYRj6VDtrPobW9ob3XWs
46,Darkside,"Alan Walker",https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
47,Triste,"Bryant Myers",https://open.spotify.com/track/5MNS5FF4LrTX0jIaI0gory
48,"you should see me in a crown","Billie Eilish",https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
49,Satisfacción,"Nicky Jam",https://open.spotify.com/track/21WvAGxPUNJARcZoSqswd7
50,"Hot Summer","DJ Durel",https://open.spotify.com/track/3fEpuoSr8ufvyRR7s2jB3U
