,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Better Now","Post Malone",4596928,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
2,"One Kiss (with Dua Lipa)","Calvin Harris",4314069,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,"Nice For What",Drake,3990570,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,"This Is America","Childish Gambino",3634966,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
5,"God's Plan",Drake,3568874,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
6,"no tears left to cry","Ariana Grande",3411374,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
7,X,"Nicky Jam",3147850,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
8,"Te Boté - Remix","Nio Garcia",3058166,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
9,"Psycho (feat. Ty Dolla $ign)","Post Malone",2986534,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
10,"I Like It","Cardi B",2842545,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
11,FRIENDS,Marshmello,2800646,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
12,"In My Blood","Shawn Mendes",2638340,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
13,"Back To You","Selena Gomez",2547203,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
14,"Praise The Lord (Da Shine)","A$AP Rocky",2498337,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
15,"Yes Indeed","Lil Baby",2441286,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
16,Nervous,"Shawn Mendes",2393059,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
17,"rockstar (feat. 21 Savage)","Post Malone",2377310,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
18,"The Middle",Zedd,2367334,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
19,"Love Lies (with Normani)",Khalid,2340749,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
20,"Youth feat. Khalid","Shawn Mendes",2302769,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
21,Nevermind,"Dennis Lloyd",2179153,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
22,"Freaky Friday (feat. Chris Brown)","Lil Dicky",2107188,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
23,"Look Alive (feat. Drake)","BlocBoy JB",2101664,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
24,Flames,"David Guetta",2048343,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
25,Youngblood,"5 Seconds of Summer",2010846,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
26,"Lucid Dreams","Juice WRLD",1989250,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
27,IDGAF,"Dua Lipa",1977525,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
28,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1882872,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
29,"Call Out My Name","The Weeknd",1840512,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
30,"Solo (feat. Demi Lovato)","Clean Bandit",1777478,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
31,"Me Niego",Reik,1775587,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
32,"FAKE LOVE",BTS,1752325,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
33,"Playinwitme (feat. Kehlani)",KYLE,1738786,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
34,OTW,Khalid,1734411,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
35,Paranoid,"Post Malone",1695560,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
36,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1687630,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
37,"A$AP Forever REMIX","A$AP Rocky",1666584,https://open.spotify.com/track/3oHkMCVJyOcjg5FhfLc2Rq
38,"Remind Me to Forget",Kygo,1657224,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
39,"Distorted Records","A$AP Rocky",1563273,https://open.spotify.com/track/57q6BgYP4gN6hPQViCB3um
40,SAD!,XXXTENTACION,1554993,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
41,"Where Were You In The Morning?","Shawn Mendes",1548413,https://open.spotify.com/track/51wrmElSLxFzc0vSQPeTxs
42,Havana,"Camila Cabello",1539009,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
43,"lovely (with Khalid)","Billie Eilish",1527169,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
44,"Fukk Sleep","A$AP Rocky",1509193,https://open.spotify.com/track/1AqemxWsT0iGg5Lvkm16Bt
45,"Sin Pijama","Becky G",1505514,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
46,"Walk It Talk It",Migos,1495493,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
47,2002,Anne-Marie,1495096,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
48,"All The Stars (with SZA)","Kendrick Lamar",1492215,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
49,"Ball For Me (feat. Nicki Minaj)","Post Malone",1471772,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
50,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1455070,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
51,"Tony Tone","A$AP Rocky",1451881,https://open.spotify.com/track/52eYVUkFTOVozbVFIaFrnV
52,"Plug Walk","Rich The Kid",1451535,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
53,Mine,Bazzi,1421646,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
54,"Shape of You","Ed Sheeran",1405814,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
55,"Like To Be You feat. Julia Michaels","Shawn Mendes",1402901,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
56,"Lost In Japan","Shawn Mendes",1395587,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
57,"Spoil My Night (feat. Swae Lee)","Post Malone",1328923,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
58,"Like I Do","David Guetta",1321447,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
59,CALLDROPS,"A$AP Rocky",1310992,https://open.spotify.com/track/1wGYcpJZ59rePkNu4zHmLu
