,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Feelings",Drake,7190081,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
2,"Don’t Matter To Me",Drake,4820967,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
3,SAD!,XXXTENTACION,4053482,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
4,"Girls Like You (feat. Cardi B)","Maroon 5",3861560,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
5,Nonstop,Drake,3853386,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
6,"Lucid Dreams","Juice WRLD",3736847,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
7,"I Like It","Cardi B",3680816,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
8,"One Kiss (with Dua Lipa)","Calvin Harris",3425818,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
9,"Better Now","Post Malone",3393027,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
10,"Solo (feat. Demi Lovato)","Clean Bandit",3285249,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
11,"Taste (feat. Offset)",Tyga,3025587,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
12,"Nice For What",Drake,2818110,https://open.spotify.com/track/0HVv5bEOiI9a0QfgcASXpX
13,"God's Plan",Drake,2807346,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
14,"Jackie Chan",Tiësto,2709334,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
15,Moonlight,XXXTENTACION,2694359,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
16,Youngblood,"5 Seconds of Summer",2693530,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
17,"Ocean (feat. Khalid)","Martin Garrix",2628316,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
18,"Back To You","Selena Gomez",2503301,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
19,"Te Boté - Remix","Nio Garcia",2465247,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
20,"I'm Upset",Drake,2377568,https://open.spotify.com/track/1iSZPndzmY6NvL1jAtIvY1
21,"no tears left to cry","Ariana Grande",2363881,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
22,Rise,"Jonas Blue",2191641,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
23,changes,XXXTENTACION,2118944,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
24,"Jocelyn Flores",XXXTENTACION,2028988,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
25,"Sin Pijama","Becky G",1997573,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
26,"Mob Ties",Drake,1949358,https://open.spotify.com/track/7txPE73wHbuXYkM1h8zNrG
27,Emotionless,Drake,1858423,https://open.spotify.com/track/1v1IXPXl73Z7zy6f5tUa9n
28,"Born To Be Yours",Kygo,1845072,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
29,X,"Nicky Jam",1803958,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
30,Nevermind,"Dennis Lloyd",1780358,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
31,"Psycho (feat. Ty Dolla $ign)","Post Malone",1744502,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
32,"Bed (feat. Ariana Grande)","Nicki Minaj",1736885,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
33,2002,Anne-Marie,1688994,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
34,"rockstar (feat. 21 Savage)","Post Malone",1685461,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
35,"Yes Indeed","Lil Baby",1598022,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
36,FRIENDS,Marshmello,1593721,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
37,Flames,"David Guetta",1566991,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
38,APESHIT,"The Carters",1496488,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
39,Elevate,Drake,1473911,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
40,"The Middle",Zedd,1454625,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
41,"Praise The Lord (Da Shine)","A$AP Rocky",1441417,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
42,"lovely (with Khalid)","Billie Eilish",1440189,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
43,"La Cintura","Alvaro Soler",1419552,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
44,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1388876,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
45,"No Es Justo","J Balvin",1387003,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
46,"Me Niego",Reik,1382137,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
47,IDGAF,"Dua Lipa",1366596,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
48,"Look Alive (feat. Drake)","BlocBoy JB",1363641,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
49,"Can’t Take A Joke",Drake,1359025,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
50,Body,"Loud Luxury",1299409,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
51,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1265286,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
52,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1247827,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
53,"Mi Cama","Karol G",1237977,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
54,"Shape of You","Ed Sheeran",1220690,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
55,"X - Remix","Nicky Jam",1188280,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
56,"All Mine","Kanye West",1183758,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
57,Havana,"Camila Cabello",1174797,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
58,"La Player (Bandolera)","Zion & Lennox",1150977,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
59,"If You're Over Me","Years & Years",1130979,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
60,"Everybody Dies In Their Nightmares",XXXTENTACION,1115495,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
61,"8 Out Of 10",Drake,1113893,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN
62,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1113456,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
63,Survival,Drake,1109591,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
64,"All Girls Are The Same","Juice WRLD",1108587,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
65,"Vaina Loca",Ozuna,1098798,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
66,"Love Lies (with Normani)",Khalid,1097950,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
67,"Boo'd Up","Ella Mai",1095955,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
68,"Dura - Remix","Daddy Yankee",1079808,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
69,"After Dark",Drake,1070232,https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp
70,"Blue Tint",Drake,1059238,https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g
71,Unica,Ozuna,1058513,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
72,"New Rules","Dua Lipa",1057512,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
73,"Look At Me!",XXXTENTACION,1034721,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
74,"Talk Up",Drake,1020510,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP
75,"This Is America","Childish Gambino",1013635,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
76,"Playinwitme (feat. Kehlani)",KYLE,1000047,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
77,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,993615,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
